Employee_ID,date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
1019,3/1/2015,Quarter1,finishing,Sunday,10,0.7,2.9,,3360,0,0,0,0,8,0.664583333
1020,3/1/2015,Quarter1,sewing,Sunday,4,0.6,26.66,692,6840,23,0,0,0,57,0.600239766
1021,3/1/2015,Quarter1,finishing,Sunday,2,0.7,3.9,,960,0,0,0,0,8,0.585
1022,3/1/2015,Quarter1,sewing,Sunday,7,0.8,30.1,934,6960,0,3.5,15,0,58,0.579511494
1023,3/1/2015,Quarter1,finishing,Sunday,1,0.6,3.94,,3360,0,0,0,0,8,0.448722222
1024,3/1/2015,Quarter1,finishing,Sunday,9,0.75,2.9,,960,0,0,0,0,8,0.447083333
1025,3/1/2015,Quarter1,finishing,Sunday,7,0.8,4.6,,3360,0,0,0,0,8,0.350416667
1026,3/2/2015,Quarter1,finishing,Monday,2,0.7,3.9,,1200,0,0,0,0,10,0.92885
1027,3/2/2015,Quarter1,finishing,Monday,3,0.8,4.6,,10080,0,0,0,0,24,0.86037037
1028,3/2/2015,Quarter1,finishing,Monday,4,0.65,3.94,,960,0,0,0,0,8,0.806879167
1029,3/2/2015,Quarter1,sewing,Monday,1,0.65,26.66,1527,6840,65,0,0,0,57,0.800579532
1030,3/2/2015,Quarter1,sewing,Monday,12,0.8,15.26,1035,4080,63,0,0,0,34,0.800401961
1031,3/2/2015,Quarter1,finishing,Monday,9,0.75,2.9,,1200,0,0,0,0,10,0.8004
1032,3/2/2015,Quarter1,sewing,Monday,11,0.8,11.61,632,0,50,0,0,0,57,0.800309211
1033,3/2/2015,Quarter1,sewing,Monday,3,0.8,29.4,1231,4680,50,0,0,0,57,0.800149813
1034,3/2/2015,Quarter1,sewing,Monday,7,0.8,30.1,616,7080,0,0,0,0,59,0.800115819
1035,3/2/2015,Quarter1,finishing,Monday,8,0.75,4.6,,3360,0,0,0,0,8,0.773333333
1036,3/2/2015,Quarter1,sewing,Monday,6,0.75,18.79,947,2880,34,0,0,0,33,0.750797009
1037,3/2/2015,Quarter1,sewing,Monday,8,0.75,29.4,551,6840,45,0,0,0,57,0.750473684
1038,3/2/2015,Quarter1,sewing,Monday,9,0.75,18.79,935,6240,45,0,0,0,52,0.750395513
1039,3/2/2015,Quarter1,sewing,Monday,4,0.65,26.66,832,6780,55,0,0,0,57,0.750254867
1040,3/2/2015,Quarter1,sewing,Monday,5,0.65,27.48,544,6720,34,0,0,0,56,0.700903571
1041,3/2/2015,Quarter1,sewing,Monday,10,0.7,21.82,1511,3600,30,0,0,0,51,0.70013604
1042,3/2/2015,Quarter1,finishing,Monday,10,0.7,2.9,,3360,0,0,0,0,8,0.632361111
1043,3/2/2015,Quarter1,finishing,Monday,12,0.8,4.6,,3780,0,0,0,0,9,0.607654321
1044,3/2/2015,Quarter1,finishing,Monday,1,0.65,3.94,,3360,0,0,0,0,8,0.537919444
1045,3/2/2015,Quarter1,finishing,Monday,7,0.8,4.6,,3360,0,0,0,0,8,0.342361111
1046,3/3/2015,Quarter1,finishing,Tuesday,7,0.8,4.6,,4200,0,0,0,0,10,0.999533333
1047,3/3/2015,Quarter1,finishing,Tuesday,3,0.8,4.6,,6300,0,0,0,0,15,0.902962963
1048,3/3/2015,Quarter1,sewing,Tuesday,11,0.8,11.41,601,0,50,0,0,0,56,0.800701754
1049,3/3/2015,Quarter1,sewing,Tuesday,1,0.7,26.66,1562,6960,60,0,0,0,58,0.800566092
1050,3/3/2015,Quarter1,sewing,Tuesday,12,0.8,15.26,983,4080,50,0,0,0,34,0.800401961
1051,3/3/2015,Quarter1,sewing,Tuesday,3,0.8,29.4,1156,6840,50,0,0,0,57,0.800333333
1052,3/3/2015,Quarter1,sewing,Tuesday,7,0.8,30.1,29,7080,50,0,0,0,59,0.800115819
1053,3/3/2015,Quarter1,sewing,Tuesday,4,0.7,26.66,950,6960,50,0,0,0,58,0.750770115
1054,3/3/2015,Quarter1,sewing,Tuesday,8,0.75,29.4,534,6840,56,0,0,0,57,0.750473684
1055,3/3/2015,Quarter1,sewing,Tuesday,9,0.75,18.79,1096,6240,34,0,0,0,52,0.750395513
1056,3/3/2015,Quarter1,sewing,Tuesday,6,0.75,20.2,402,3120,45,0,0,0,33,0.750212553
1057,3/3/2015,Quarter1,finishing,Tuesday,8,0.75,4.6,,3360,0,0,0,0,8,0.702777778
1058,3/3/2015,Quarter1,sewing,Tuesday,5,0.7,27.48,573,6840,30,0,0,0,57,0.700659649
1059,3/3/2015,Quarter1,sewing,Tuesday,10,0.7,21.82,1313,5040,30,0,0,0,51,0.699984417
1060,3/3/2015,Quarter1,finishing,Tuesday,12,0.8,4.6,,3780,0,0,0,0,9,0.636049383
1061,3/3/2015,Quarter1,finishing,Tuesday,2,0.4,3.9,,6300,0,0,0,0,15,0.567377778
1062,3/3/2015,Quarter1,finishing,Tuesday,1,0.7,3.94,,3360,0,0,0,0,8,0.555430556
1063,3/3/2015,Quarter1,finishing,Tuesday,4,0.7,3.94,,3360,0,0,0,0,8,0.555430556
1064,3/3/2015,Quarter1,finishing,Tuesday,10,0.7,2.9,,3360,0,0,0,0,8,0.463194444
1065,3/3/2015,Quarter1,finishing,Tuesday,5,0.7,4.6,,3360,0,0,0,0,8,0.354444444
1066,3/3/2015,Quarter1,finishing,Tuesday,6,0.75,2.9,,3360,0,0,0,0,8,0.309333333
1067,3/3/2015,Quarter1,sewing,Tuesday,2,0.4,15.28,157,5400,0,6.5,30,1,45,0.30277037
1068,3/4/2015,Quarter1,finishing,Wednesday,3,0.8,4.6,,1200,0,0,0,0,10,0.939166667
1069,3/4/2015,Quarter1,finishing,Wednesday,8,0.8,4.6,,960,0,0,0,0,8,0.930416667
1070,3/4/2015,Quarter1,finishing,Wednesday,12,0.8,4.6,,1080,0,0,0,0,9,0.885925926
1071,3/4/2015,Quarter1,finishing,Wednesday,9,0.75,2.9,,960,0,0,0,0,8,0.83375
1072,3/4/2015,Quarter1,finishing,Wednesday,1,0.7,3.94,,960,0,0,0,0,8,0.806879167
1073,3/4/2015,Quarter1,finishing,Wednesday,4,0.7,3.94,,960,0,0,0,0,8,0.806058333
1074,3/4/2015,Quarter1,sewing,Wednesday,11,0.8,11.41,433,0,38,0,0,0,56,0.800701754
1075,3/4/2015,Quarter1,sewing,Wednesday,12,0.8,15.26,961,4080,50,0,0,0,34,0.800401961
1076,3/4/2015,Quarter1,sewing,Wednesday,3,0.8,29.4,1169,6840,63,0,0,0,57,0.800333333
1077,3/4/2015,Quarter1,sewing,Wednesday,7,0.8,30.1,874,3960,50,0,0,0,59,0.800055762
1078,3/4/2015,Quarter1,sewing,Wednesday,4,0.7,26.82,1028,6960,60,0,0,0,58,0.799975862
1079,3/4/2015,Quarter1,sewing,Wednesday,1,0.7,26.82,1772,6960,50,0,0,0,58,0.750651724
1080,3/4/2015,Quarter1,sewing,Wednesday,9,0.75,18.79,1206,6240,34,0,0,0,52,0.750395513
1081,3/4/2015,Quarter1,sewing,Wednesday,5,0.7,27.48,586,6960,40,0,0,0,58,0.700424138
1082,3/4/2015,Quarter1,sewing,Wednesday,10,0.7,21.82,1334,5760,30,0,0,0,53,0.700058333
1083,3/4/2015,Quarter1,finishing,Wednesday,7,0.8,4.6,,8400,0,0,0,0,20,0.684888889
1084,3/4/2015,Quarter1,finishing,Wednesday,5,0.7,4.6,,960,0,0,0,0,8,0.592083333
1085,3/4/2015,Quarter1,finishing,Wednesday,2,0.5,3.9,,960,0,0,0,0,8,0.5403125
1086,3/4/2015,Quarter1,sewing,Wednesday,8,0.8,29.4,30,6840,0,0,0,0,57,0.433263158
1087,3/4/2015,Quarter1,sewing,Wednesday,2,0.5,15.28,261,5520,0,0,0,1,46,0.404144928
1088,3/4/2015,Quarter1,sewing,Wednesday,6,0.75,18.79,52,3960,0,0,0,0,33,0.332146465
1089,3/5/2015,Quarter1,finishing,Thursday,8,0.8,4.6,,2640,0,0,0,0,22,0.980984848
1090,3/5/2015,Quarter1,finishing,Thursday,2,0.6,3.9,,960,0,0,0,0,8,0.950625
1091,3/5/2015,Quarter1,finishing,Thursday,11,0.8,2.9,,1200,0,0,0,0,10,0.927291667
1092,3/5/2015,Quarter1,finishing,Thursday,12,0.8,4.6,,1080,0,0,0,0,9,0.868888889
1093,3/5/2015,Quarter1,finishing,Thursday,1,0.7,3.94,,960,0,0,0,0,8,0.812625
1094,3/5/2015,Quarter1,finishing,Thursday,4,0.7,3.94,,960,0,0,0,0,8,0.812625
1095,3/5/2015,Quarter1,finishing,Thursday,3,0.8,4.6,,1800,0,0,0,0,15,0.810111111
1096,3/5/2015,Quarter1,sewing,Thursday,11,0.8,11.41,455,3420,50,0,0,0,56,0.800701754
1097,3/5/2015,Quarter1,sewing,Thursday,3,0.8,29.4,797,1800,63,0,0,0,57,0.800534979
1098,3/5/2015,Quarter1,sewing,Thursday,12,0.8,15.26,959,4080,50,0,0,0,34,0.800401961
1099,3/5/2015,Quarter1,sewing,Thursday,1,0.7,26.82,1373,6960,50,0,0,0,58,0.750651724
1100,3/5/2015,Quarter1,sewing,Thursday,9,0.75,18.79,1228,6240,45,0,0,0,52,0.750395513
1101,3/5/2015,Quarter1,sewing,Thursday,4,0.7,26.82,1117,7080,50,0,0,0,59,0.750050847
1102,3/5/2015,Quarter1,sewing,Thursday,5,0.7,27.48,230,6960,40,0,0,0,58,0.700424138
1103,3/5/2015,Quarter1,sewing,Thursday,10,0.7,21.82,1390,6000,30,0,0,0,50,0.700422
1104,3/5/2015,Quarter1,sewing,Thursday,2,0.6,15.28,529,1320,0,0,0,1,46,0.600099145
1105,3/5/2015,Quarter1,finishing,Thursday,9,0.75,2.9,,960,0,0,0,0,8,0.453125
1106,3/5/2015,Quarter1,sewing,Thursday,7,0.8,30.1,834,1200,0,4,40,0,59,0.366053523
1107,3/5/2015,Quarter1,sewing,Thursday,6,0.35,22.53,1450,2640,0,0,0,1,39,0.26369382
1108,3/7/2015,Quarter1,finishing,Saturday,12,0.8,4.6,,1080,0,0,0,0,9,0.868888889
1109,3/7/2015,Quarter1,sewing,Saturday,12,0.8,15.26,986,4080,75,0,0,0,34,0.850520588
1110,3/7/2015,Quarter1,sewing,Saturday,1,0.7,26.82,1267,8160,70,0,0,0,58,0.850045
1111,3/7/2015,Quarter1,finishing,Saturday,7,0.8,4.6,,6000,0,0,0,0,25,0.825444444
1112,3/7/2015,Quarter1,finishing,Saturday,5,0.35,3.94,,2400,0,0,0,0,10,0.80575
1113,3/7/2015,Quarter1,sewing,Saturday,4,0.7,26.82,1195,6960,60,0,0,0,58,0.800746552
1114,3/7/2015,Quarter1,sewing,Saturday,3,0.8,29.4,983,6840,63,0,0,1,57,0.800578947
1115,3/7/2015,Quarter1,sewing,Saturday,11,0.8,11.41,471,3420,50,0,0,0,58,0.800034503
1116,3/7/2015,Quarter1,finishing,Saturday,6,0.5,2.9,,960,0,0,0,0,8,0.7975
1117,3/7/2015,Quarter1,sewing,Saturday,9,0.75,18.79,1226,3480,45,0,0,0,51,0.749987124
1118,3/7/2015,Quarter1,sewing,Saturday,10,0.7,21.82,1251,6000,30,0,0,0,50,0.700422
1119,3/7/2015,Quarter1,finishing,Saturday,1,0.7,3.94,,960,0,0,0,0,8,0.664875
1120,3/7/2015,Quarter1,finishing,Saturday,4,0.7,3.94,,960,0,0,0,0,8,0.664875
1121,3/7/2015,Quarter1,finishing,Saturday,11,0.8,2.9,,960,0,0,0,0,8,0.657083333
1122,3/7/2015,Quarter1,sewing,Saturday,2,0.65,16.1,626,4200,0,0,0,1,45,0.65024031
1123,3/7/2015,Quarter1,finishing,Saturday,8,0.8,4.6,,3600,0,0,0,0,15,0.590740741
1124,3/7/2015,Quarter1,finishing,Saturday,2,0.65,3.9,,1920,0,0,0,0,8,0.528125
1125,3/7/2015,Quarter1,sewing,Saturday,6,0.5,23.41,1379,2280,0,0,0,1,39,0.500528095
1126,3/7/2015,Quarter1,sewing,Saturday,5,0.7,27.48,541,6960,24,0,0,1,58,0.408960345
1127,3/8/2015,Quarter2,finishing,Sunday,3,0.8,4.6,,1440,0,0,0,0,12,0.951944444
1128,3/8/2015,Quarter2,finishing,Sunday,12,0.8,4.6,,1080,0,0,0,0,9,0.945555556
1129,3/8/2015,Quarter2,finishing,Sunday,9,0.75,2.9,,1080,0,0,0,0,9,0.929074074
1130,3/8/2015,Quarter2,finishing,Sunday,1,0.75,3.94,,960,0,0,0,0,8,0.890604167
1131,3/8/2015,Quarter2,finishing,Sunday,4,0.75,3.94,,960,0,0,0,0,8,0.890604167
1132,3/8/2015,Quarter2,finishing,Sunday,2,0.7,3.9,,1200,0,0,0,0,10,0.884
1133,3/8/2015,Quarter2,finishing,Sunday,5,0.5,3.94,,960,0,0,0,0,8,0.857916667
1134,3/8/2015,Quarter2,sewing,Sunday,4,0.75,26.82,1082,6840,65,0,0,0,57,0.850084211
1135,3/8/2015,Quarter2,sewing,Sunday,1,0.75,26.82,1254,6960,65,0,0,0,58,0.85007069
1136,3/8/2015,Quarter2,sewing,Sunday,3,0.8,30.1,1278,3360,50,0,0,1,57,0.800511068
1137,3/8/2015,Quarter2,sewing,Sunday,12,0.8,15.26,1064,4080,63,0,0,0,34,0.800401961
1138,3/8/2015,Quarter2,sewing,Sunday,11,0.8,11.41,313,3420,50,0,0,0,58,0.800034503
1139,3/8/2015,Quarter2,finishing,Sunday,11,0.8,2.9,,960,0,0,0,0,8,0.755208333
1140,3/8/2015,Quarter2,sewing,Sunday,9,0.75,18.79,1239,5640,45,0,0,0,52,0.750371895
1141,3/8/2015,Quarter2,sewing,Sunday,10,0.7,21.82,1335,6000,30,0,0,0,50,0.700422
1142,3/8/2015,Quarter2,sewing,Sunday,2,0.7,16.1,928,4800,30,0,0,1,45,0.700106061
1143,3/8/2015,Quarter2,sewing,Sunday,6,0.6,23.41,1266,2520,23,0,0,1,38,0.601037091
1144,3/8/2015,Quarter2,sewing,Sunday,8,0.6,30.48,869,6720,0,0,0,1,56,0.600528571
1145,3/8/2015,Quarter2,sewing,Sunday,5,0.5,26.82,711,7080,23,0,0,1,59,0.500033898
1146,3/8/2015,Quarter2,finishing,Sunday,8,0.6,3.9,,960,0,0,0,0,8,0.4509375
1147,3/8/2015,Quarter2,finishing,Sunday,10,0.7,2.9,,960,0,0,0,0,8,0.441041667
1148,3/8/2015,Quarter2,finishing,Sunday,6,0.6,2.9,,960,0,0,0,0,8,0.271875
1149,3/9/2015,Quarter2,finishing,Monday,11,0.8,2.9,,0,960,0,0,0,8,0.960625
1150,3/9/2015,Quarter2,finishing,Monday,12,0.8,4.6,,0,1080,0,0,0,9,0.902962963
1151,3/9/2015,Quarter2,finishing,Monday,5,0.6,3.94,,0,2880,0,0,0,12,0.864342593
1152,3/9/2015,Quarter2,sewing,Monday,4,0.75,26.82,1079,7020,65,0,0,0,58,0.850446154
1153,3/9/2015,Quarter2,sewing,Monday,1,0.75,26.82,1322,7140,65,0,0,0,59,0.850426891
1154,3/9/2015,Quarter2,finishing,Monday,9,0.75,2.9,,0,3600,0,0,0,15,0.841
1155,3/9/2015,Quarter2,sewing,Monday,3,0.8,30.1,964,5160,50,0,0,1,58,0.800842424
1156,3/9/2015,Quarter2,sewing,Monday,12,0.8,15.26,1132,4080,63,0,0,0,34,0.800401961
1157,3/9/2015,Quarter2,sewing,Monday,11,0.8,11.41,357,3420,50,0,0,0,58,0.800034503
1158,3/9/2015,Quarter2,finishing,Monday,3,0.8,4.6,,0,1440,0,0,0,12,0.795416667
1159,3/9/2015,Quarter2,finishing,Monday,4,0.75,3.94,,0,960,0,0,0,8,0.7953875
1160,3/9/2015,Quarter2,finishing,Monday,1,0.75,3.94,,0,960,0,0,0,8,0.794566667
1161,3/9/2015,Quarter2,sewing,Monday,9,0.75,18.79,1193,6240,45,0,0,0,52,0.750395513
1162,3/9/2015,Quarter2,sewing,Monday,2,0.7,16.1,817,5520,30,0,0,1,45,0.700516224
1163,3/9/2015,Quarter2,sewing,Monday,10,0.7,21.82,1576,6000,30,0,0,0,50,0.700422
1164,3/9/2015,Quarter2,finishing,Monday,2,0.7,3.9,,0,1200,0,0,0,10,0.6825
1165,3/9/2015,Quarter2,sewing,Monday,6,0.65,23.41,1262,4560,35,0,0,1,38,0.650962281
1166,3/9/2015,Quarter2,sewing,Monday,8,0.65,30.48,953,6720,26,0,0,1,56,0.650421429
1167,3/9/2015,Quarter2,sewing,Monday,5,0.6,26.82,919,7080,23,0,0,1,59,0.600040678
1168,3/9/2015,Quarter2,sewing,Monday,7,0.5,30.48,1161,6600,0,0,0,1,55,0.500610909
1169,3/9/2015,Quarter2,finishing,Monday,10,0.7,2.9,,0,960,0,0,0,8,0.477291667
1170,3/9/2015,Quarter2,finishing,Monday,8,0.65,3.9,,0,960,0,0,0,8,0.2640625
1171,3/10/2015,Quarter2,finishing,Tuesday,12,0.8,4.6,,1080,0,0,0,0,9,0.92
1172,3/10/2015,Quarter2,finishing,Tuesday,5,0.6,3.94,,1440,0,0,0,0,12,0.909391667
1173,3/10/2015,Quarter2,sewing,Tuesday,1,0.75,26.82,1574,7080,75,0,0,0,59,0.900061017
1174,3/10/2015,Quarter2,finishing,Tuesday,3,0.8,4.6,,1440,0,0,0,0,12,0.894444444
1175,3/10/2015,Quarter2,finishing,Tuesday,4,0.75,3.94,,960,0,0,0,0,8,0.881575
1176,3/10/2015,Quarter2,finishing,Tuesday,1,0.75,3.94,,960,0,0,0,0,8,0.880754167
1177,3/10/2015,Quarter2,sewing,Tuesday,4,0.75,26.82,1104,5880,65,0,0,0,59,0.850084211
1178,3/10/2015,Quarter2,finishing,Tuesday,9,0.75,2.9,,1800,0,0,0,0,15,0.821666667
1179,3/10/2015,Quarter2,sewing,Tuesday,12,0.8,15.26,1069,4080,63,0,0,0,34,0.800401961
1180,3/10/2015,Quarter2,sewing,Tuesday,3,0.8,30.1,756,6960,63,0,0,1,58,0.800071839
1181,3/10/2015,Quarter2,sewing,Tuesday,11,0.8,11.41,338,3420,50,0,0,0,58,0.800034503
1182,3/10/2015,Quarter2,finishing,Tuesday,11,0.8,2.9,,960,0,0,0,0,8,0.758229167
1183,3/10/2015,Quarter2,sewing,Tuesday,10,0.75,21.82,1499,6000,34,0,0,0,50,0.750608
1184,3/10/2015,Quarter2,sewing,Tuesday,9,0.75,18.79,1247,6240,45,0,0,0,52,0.750395513
1185,3/10/2015,Quarter2,finishing,Tuesday,2,0.7,3.9,,960,0,0,0,0,8,0.741
1186,3/10/2015,Quarter2,sewing,Tuesday,8,0.7,30.48,923,6840,30,0,0,1,57,0.700505263
1187,3/10/2015,Quarter2,sewing,Tuesday,6,0.7,23.41,1180,4560,30,0,0,1,38,0.700246491
1188,3/10/2015,Quarter2,sewing,Tuesday,2,0.7,16.1,957,5400,40,0,0,1,45,0.700051852
1189,3/10/2015,Quarter2,sewing,Tuesday,5,0.65,26.82,1001,7080,26,0,0,1,59,0.650044068
1190,3/10/2015,Quarter2,sewing,Tuesday,7,0.6,30.48,1017,6840,25,0,0,1,57,0.630402924
1191,3/10/2015,Quarter2,finishing,Tuesday,8,0.65,3.9,,960,0,0,0,0,8,0.560625
1192,3/10/2015,Quarter2,finishing,Tuesday,7,0.5,3.9,,960,0,0,0,0,8,0.560625
1193,3/10/2015,Quarter2,finishing,Tuesday,10,0.7,2.9,,960,0,0,0,0,8,0.39875
1194,3/11/2015,Quarter2,finishing,Wednesday,12,0.8,4.6,,2160,0,0,0,0,9,0.922839506
1195,3/11/2015,Quarter2,finishing,Wednesday,11,0.8,2.9,,2400,0,0,0,0,10,0.874027778
1196,3/11/2015,Quarter2,finishing,Wednesday,2,0.75,3.9,,1920,0,0,0,0,8,0.819270833
1197,3/11/2015,Quarter2,finishing,Wednesday,4,0.75,3.94,,1920,0,0,0,0,8,0.813309028
1198,3/11/2015,Quarter2,finishing,Wednesday,1,0.75,3.94,,1920,0,0,0,0,8,0.812625
1199,3/11/2015,Quarter2,sewing,Wednesday,12,0.8,15.26,470,4080,63,0,0,0,34,0.800401961
1200,3/11/2015,Quarter2,sewing,Wednesday,3,0.8,30.1,735,6960,63,0,0,1,58,0.800071839
1201,3/11/2015,Quarter2,sewing,Wednesday,11,0.8,11.41,560,3420,50,0,0,0,58,0.800034503
1202,3/11/2015,Quarter2,finishing,Wednesday,3,0.8,4.6,,1920,0,0,0,0,8,0.786631944
1203,3/11/2015,Quarter2,finishing,Wednesday,5,0.7,3.94,,1440,0,0,0,0,12,0.75885
1204,3/11/2015,Quarter2,sewing,Wednesday,10,0.75,21.82,1674,6000,34,0,0,0,50,0.750608
1205,3/11/2015,Quarter2,sewing,Wednesday,9,0.75,18.79,290,5040,45,0,0,0,52,0.750347333
1206,3/11/2015,Quarter2,sewing,Wednesday,2,0.75,16.1,971,5400,45,0,0,1,45,0.750140741
1207,3/11/2015,Quarter2,sewing,Wednesday,1,0.75,26.82,1322,7080,45,0,0,0,59,0.750050847
1208,3/11/2015,Quarter2,sewing,Wednesday,4,0.75,26.82,1054,7080,45,0,0,0,59,0.750050847
1209,3/11/2015,Quarter2,sewing,Wednesday,5,0.7,26.82,992,6960,30,0,0,1,58,0.700556897
1210,3/11/2015,Quarter2,sewing,Wednesday,8,0.7,30.48,914,6840,30,0,0,1,57,0.700505263
1211,3/11/2015,Quarter2,sewing,Wednesday,6,0.7,23.41,1128,4560,40,0,0,1,38,0.700246491
1212,3/11/2015,Quarter2,sewing,Wednesday,7,0.65,30.48,935,6840,26,0,0,1,57,0.650596491
1213,3/11/2015,Quarter2,finishing,Wednesday,10,0.75,2.9,,960,0,0,0,0,8,0.628333333
1214,3/11/2015,Quarter2,finishing,Wednesday,8,0.7,3.9,,960,0,0,0,0,8,0.625625
1215,3/11/2015,Quarter2,finishing,Wednesday,7,0.65,3.9,,960,0,0,0,0,8,0.625625
1216,3/11/2015,Quarter2,finishing,Wednesday,9,0.75,2.9,,1800,0,0,0,0,15,0.505888889
1217,3/11/2015,Quarter2,finishing,Wednesday,6,0.7,2.9,,720,0,0,0,0,6,0.394722222
