id,Gender,Customer_Type,Age,Class,Food_and_drink,Online_boarding,Seat_comfort,Inflight_entertainment,Leg_room_service,Baggage_handling,Checkin_service,Inflight_service,Cleanliness,satisfaction
95508,Female,Loyal_Customer,43,Eco_Plus,4,3,3,1,1,1,4,1,2,0
112350,Male,Loyal_Customer,41,Business,4,5,5,2,2,2,5,2,5,1
20650,Male,Loyal_Customer,46,Eco,4,4,4,4,3,2,2,3,4,1
65517,Male,Loyal_Customer,41,Business,5,5,5,4,5,4,3,4,5,1
116988,Female,Loyal_Customer,31,Eco,3,3,3,3,5,4,4,3,3,0
116210,Female,Loyal_Customer,53,Eco,5,4,5,3,4,5,5,3,5,0
15218,Female,Loyal_Customer,39,Business,4,5,2,4,4,4,1,4,3,1
35387,Female,Loyal_Customer,53,Business,5,5,5,1,2,3,5,3,5,1
20002,Male,Loyal_Customer,25,Eco,4,4,4,4,4,5,5,3,4,1
102927,Female,disloyal_Customer,20,Eco,3,3,3,3,1,3,4,4,3,0
92462,Male,disloyal_Customer,46,Eco,2,3,2,2,4,4,4,3,2,0
70950,Male,Loyal_Customer,10,Eco,1,2,1,1,5,3,5,3,1,0
76034,Female,Loyal_Customer,47,Business,5,4,5,4,4,4,5,4,5,1
97177,Male,Loyal_Customer,32,Eco,5,2,5,5,5,4,4,3,5,0
51719,Female,Loyal_Customer,14,Eco,2,2,2,2,5,5,4,5,2,0
129201,Female,Loyal_Customer,16,Business,4,4,4,4,3,3,5,5,4,1
35558,Female,Loyal_Customer,53,Eco,2,5,4,1,0,1,4,1,3,0
109398,Male,Loyal_Customer,55,Business,3,5,5,5,5,5,4,5,3,1
65351,Female,Loyal_Customer,28,Business,5,5,5,5,3,5,4,5,5,1
102482,Female,Loyal_Customer,49,Eco,4,4,3,3,2,2,3,3,1,0
17932,Male,Loyal_Customer,54,Eco_Plus,1,1,1,1,3,5,5,5,1,0
122276,Female,Loyal_Customer,70,Eco,4,5,4,5,3,3,5,5,5,0
57484,Female,disloyal_Customer,25,Eco,1,2,1,1,4,4,4,3,1,0
121069,Female,Loyal_Customer,48,Business,5,4,5,3,3,3,5,3,3,1
41414,Male,Loyal_Customer,7,Eco,2,2,2,2,3,5,5,4,2,0
49839,Male,Loyal_Customer,39,Eco,3,3,3,3,2,3,3,3,3,0
48189,Male,Loyal_Customer,79,Eco,2,2,2,2,2,3,1,3,2,0
82445,Female,disloyal_Customer,28,Business,5,4,5,5,3,5,3,5,5,0
108108,Male,Loyal_Customer,41,Business,4,4,5,4,4,4,3,4,3,1
63984,Female,disloyal_Customer,27,Eco_Plus,1,1,1,1,4,4,4,4,1,0
105287,Female,Loyal_Customer,59,Business,3,5,4,5,5,5,5,5,3,1
9385,Female,Loyal_Customer,21,Eco,5,5,5,5,2,3,4,3,5,0
25265,Male,Loyal_Customer,48,Eco,5,5,5,5,3,1,5,4,5,1
119844,Male,Loyal_Customer,53,Eco,3,3,3,3,1,3,3,4,3,0
33840,Female,Loyal_Customer,42,Business,2,2,3,2,2,2,2,2,1,0
81815,Female,disloyal_Customer,48,Eco,1,1,1,1,5,4,2,4,1,0
83524,Male,Loyal_Customer,59,Eco,1,3,1,1,1,3,3,3,1,1
78999,Female,Loyal_Customer,53,Business,5,4,4,5,5,5,5,5,3,1
46712,Male,Loyal_Customer,24,Eco,2,0,3,2,2,4,1,3,2,0
41188,Male,Loyal_Customer,56,Eco,3,2,3,3,4,3,3,2,3,0
5326,Female,Loyal_Customer,42,Business,3,5,5,5,5,5,5,5,4,1
80176,Female,disloyal_Customer,24,Eco,2,4,4,2,4,1,4,3,4,0
46900,Male,Loyal_Customer,28,Business,2,2,2,2,1,3,4,1,2,1
89219,Female,Loyal_Customer,17,Eco,1,1,2,1,4,2,2,3,1,0
17928,Male,Loyal_Customer,31,Eco_Plus,2,1,2,2,4,4,3,4,2,0
55425,Male,Loyal_Customer,60,Business,4,4,4,4,4,4,4,4,4,1
88130,Male,disloyal_Customer,39,Business,1,4,1,1,2,5,4,5,1,1
48354,Female,Loyal_Customer,47,Eco,3,2,1,4,4,4,2,4,2,1
105905,Male,Loyal_Customer,60,Eco,3,3,3,3,2,4,2,4,3,0
60943,Male,Loyal_Customer,13,Business,4,4,4,4,4,5,3,5,4,1
101584,Male,disloyal_Customer,29,Business,3,1,5,3,4,2,1,2,3,0
71388,Female,Loyal_Customer,45,Business,2,4,4,5,5,5,5,5,5,1
77866,Male,Loyal_Customer,44,Business,3,5,5,4,4,4,5,4,4,1
49223,Female,Loyal_Customer,50,Eco,4,5,1,5,5,5,3,5,2,1
106530,Female,Loyal_Customer,26,Eco,5,3,5,5,3,5,5,4,5,0
28676,Female,Loyal_Customer,27,Business,5,5,5,5,1,3,3,2,5,1
39553,Male,Loyal_Customer,16,Business,5,5,5,5,2,3,4,5,5,1
109597,Female,disloyal_Customer,24,Eco,3,4,3,3,3,4,4,3,3,0
62291,Male,disloyal_Customer,34,Business,1,3,1,1,4,5,4,5,1,0
40177,Female,Loyal_Customer,30,Business,5,5,5,5,1,4,2,4,5,1
33413,Male,Loyal_Customer,50,Eco,4,4,4,4,2,4,3,4,4,1
127599,Male,disloyal_Customer,21,Eco,4,3,4,4,5,4,3,5,4,0
66723,Male,Loyal_Customer,61,Eco,4,1,4,4,2,3,2,4,4,0
73698,Female,Loyal_Customer,32,Business,3,3,3,3,5,3,4,3,3,0
27641,Female,Loyal_Customer,22,Eco_Plus,1,3,1,1,4,4,4,3,1,0
83891,Male,Loyal_Customer,46,Business,2,4,3,4,0,4,3,4,2,0
51662,Female,disloyal_Customer,15,Eco,4,2,3,4,3,3,1,4,4,0
19833,Female,Loyal_Customer,29,Eco,1,3,1,1,3,4,3,4,1,0
63416,Female,Loyal_Customer,12,Eco,5,4,5,5,5,4,3,5,5,0
7645,Male,disloyal_Customer,50,Business,1,2,1,1,2,5,4,5,1,0
86002,Male,Loyal_Customer,54,Eco,2,2,2,2,4,3,2,2,2,0
64457,Male,Loyal_Customer,69,Eco,5,1,5,5,2,4,4,5,5,0
109551,Male,Loyal_Customer,38,Eco,3,1,3,3,4,4,2,4,3,0
86553,Female,disloyal_Customer,25,Eco_Plus,4,1,4,4,2,4,3,3,4,0
17491,Male,Loyal_Customer,26,Eco,3,3,1,3,3,4,2,4,3,0
114667,Female,Loyal_Customer,53,Business,5,5,5,3,4,3,3,3,5,1
59149,Male,Loyal_Customer,47,Business,5,4,4,4,4,4,4,4,5,1
74892,Male,Loyal_Customer,42,Business,5,4,4,5,5,5,5,5,3,1
15197,Male,disloyal_Customer,19,Eco,3,5,4,4,4,4,4,4,4,0
6867,Male,Loyal_Customer,63,Eco,3,3,3,3,2,5,5,5,3,0
111943,Male,disloyal_Customer,18,Eco,2,3,3,2,4,5,5,4,2,0
46720,Male,Loyal_Customer,52,Eco,3,3,2,3,5,2,1,3,3,0
67966,Male,Loyal_Customer,60,Eco_Plus,3,3,3,3,3,4,4,4,3,0
33341,Male,Loyal_Customer,38,Business,3,4,3,5,5,5,1,5,3,1
50319,Male,Loyal_Customer,41,Eco,5,5,5,5,2,2,1,2,5,1
82927,Male,Loyal_Customer,41,Business,3,5,4,3,4,3,3,3,3,1
14562,Female,disloyal_Customer,15,Eco,1,2,1,1,5,5,5,4,1,0
108335,Female,Loyal_Customer,49,Eco,1,1,1,4,2,4,1,2,1,0
97959,Male,Loyal_Customer,18,Eco,3,4,4,3,4,5,4,4,3,1
1026,Female,Loyal_Customer,39,Eco,5,5,5,5,3,5,3,2,5,1
26910,Female,Loyal_Customer,25,Business,2,2,2,2,2,4,4,5,2,0
14054,Male,disloyal_Customer,28,Business,4,5,5,4,4,4,3,4,4,1
109458,Female,Loyal_Customer,37,Business,5,4,5,5,5,5,4,5,5,1
51772,Female,Loyal_Customer,31,Eco,3,3,3,3,5,4,2,4,3,0
15019,Female,Loyal_Customer,32,Eco,3,3,3,3,3,4,4,5,3,0
23664,Female,disloyal_Customer,25,Eco,5,2,5,5,4,5,5,1,5,0
6731,Male,Loyal_Customer,55,Business,5,5,5,4,4,4,4,4,3,1
57753,Male,Loyal_Customer,51,Business,5,5,5,3,3,4,5,4,5,1
29788,Female,Loyal_Customer,40,Business,4,1,3,5,5,5,3,5,2,1
28336,Male,Loyal_Customer,25,Business,4,4,4,4,5,2,1,2,4,1
2878,Female,Loyal_Customer,70,Eco,2,4,5,5,3,1,3,5,3,0
81675,Female,Loyal_Customer,55,Eco,4,4,3,2,2,2,1,2,3,0
50905,Male,Loyal_Customer,53,Eco,5,1,5,5,1,1,3,1,5,0
90850,Male,Loyal_Customer,73,Business,3,4,3,2,2,1,3,2,4,0
29340,Female,Loyal_Customer,32,Eco_Plus,3,0,2,3,3,4,5,4,3,1
68731,Male,Loyal_Customer,30,Eco_Plus,4,1,5,4,4,3,4,3,4,0
115978,Male,Loyal_Customer,19,Eco,5,4,5,5,5,5,3,4,5,0
29829,Male,Loyal_Customer,33,Business,5,5,5,5,3,5,2,2,5,1
82401,Female,Loyal_Customer,13,Eco,2,3,2,2,3,5,4,4,2,0
80083,Male,Loyal_Customer,53,Eco_Plus,3,3,3,3,1,3,4,3,3,1
42783,Female,disloyal_Customer,31,Eco,2,1,2,2,5,4,4,4,2,0
39020,Male,Loyal_Customer,62,Business,4,3,4,4,4,4,4,4,4,1
46111,Male,Loyal_Customer,29,Eco,2,3,2,2,5,4,3,5,2,0
66327,Male,Loyal_Customer,57,Business,2,4,4,5,5,5,4,5,4,1
43012,Male,Loyal_Customer,34,Business,3,4,1,2,2,2,2,2,2,1
82776,Male,disloyal_Customer,45,Eco,5,3,2,5,2,3,4,4,5,0
48215,Female,Loyal_Customer,65,Eco,5,4,3,2,1,2,2,2,3,0
57441,Female,Loyal_Customer,48,Business,2,4,3,2,2,2,3,2,4,0
55928,Female,Loyal_Customer,8,Eco,3,4,3,3,1,1,4,2,3,0
98446,Male,Loyal_Customer,36,Eco,5,1,5,5,5,5,1,5,5,0
121273,Female,Loyal_Customer,48,Business,3,4,4,4,4,4,3,4,4,1
27078,Male,disloyal_Customer,24,Eco,5,4,5,5,2,5,3,1,5,1
104661,Male,Loyal_Customer,52,Business,2,5,4,3,3,3,5,3,5,1
111483,Male,disloyal_Customer,43,Eco,4,4,4,4,3,2,3,1,4,0
11558,Female,Loyal_Customer,21,Business,5,5,5,5,2,4,5,4,5,1
83673,Female,disloyal_Customer,24,Eco,2,3,2,2,3,3,4,2,2,0
120382,Male,disloyal_Customer,40,Business,3,4,3,3,4,4,4,4,3,1
82170,Female,Loyal_Customer,8,Eco,2,1,3,2,2,4,3,4,2,0
117397,Female,Loyal_Customer,40,Business,4,4,4,4,4,4,4,4,5,1
59357,Male,Loyal_Customer,41,Business,4,3,4,5,5,5,4,5,4,1
91983,Female,Loyal_Customer,67,Eco_Plus,3,3,4,5,4,5,4,5,4,0
119617,Male,Loyal_Customer,40,Business,4,5,5,4,4,4,4,4,4,1
90639,Female,Loyal_Customer,51,Business,3,4,4,4,5,4,5,4,4,1
59638,Female,Loyal_Customer,59,Business,5,3,3,2,2,2,4,2,1,0
119074,Male,Loyal_Customer,29,Business,3,3,3,3,3,5,4,4,3,1
13395,Male,Loyal_Customer,70,Eco,4,0,4,4,4,4,4,4,4,1
108871,Male,Loyal_Customer,12,Eco_Plus,5,4,5,5,3,2,1,2,5,0
12025,Male,Loyal_Customer,41,Business,4,2,4,5,5,5,4,5,1,1
42755,Male,Loyal_Customer,60,Business,2,4,5,3,3,3,3,3,3,1
32936,Male,Loyal_Customer,39,Eco,1,3,1,1,2,5,3,4,1,0
53978,Female,Loyal_Customer,68,Eco,3,3,3,5,3,5,2,5,4,0
70029,Male,Loyal_Customer,32,Business,3,4,3,3,4,4,4,4,3,1
96407,Male,Loyal_Customer,18,Eco,3,4,3,3,3,3,5,5,3,0
127129,Male,Loyal_Customer,15,Eco,2,3,1,2,5,4,5,4,2,0
113946,Female,Loyal_Customer,43,Business,5,5,4,4,4,4,4,4,5,1
40606,Male,Loyal_Customer,49,Eco,3,0,3,3,5,3,4,4,3,0
7742,Male,Loyal_Customer,25,Eco,3,3,5,3,1,5,2,4,3,0
128529,Female,Loyal_Customer,50,Eco,1,4,3,4,2,4,1,4,3,0
80556,Female,Loyal_Customer,39,Business,4,4,4,3,5,4,4,4,4,1
22155,Female,Loyal_Customer,33,Business,4,4,4,2,2,2,4,1,4,1
56314,Male,Loyal_Customer,17,Business,2,3,2,2,1,3,4,3,2,0
82206,Male,Loyal_Customer,41,Business,3,4,5,1,2,1,3,1,4,1
68344,Male,Loyal_Customer,31,Business,4,4,4,4,4,5,5,4,4,1
18464,Female,disloyal_Customer,39,Business,1,3,1,1,5,5,3,1,1,1
129310,Male,Loyal_Customer,64,Business,2,4,5,5,5,5,3,5,3,1
70613,Male,Loyal_Customer,52,Business,3,5,5,4,4,4,3,4,3,1
8558,Female,Loyal_Customer,30,Business,1,1,4,1,1,4,3,3,1,0
86840,Female,Loyal_Customer,42,Eco,5,2,2,5,5,5,2,5,5,1
122170,Female,Loyal_Customer,48,Business,4,4,5,4,5,4,3,4,5,1
24839,Male,Loyal_Customer,29,Eco,4,1,4,4,2,4,2,4,4,0
87935,Female,disloyal_Customer,23,Eco,3,5,4,3,5,4,5,5,3,1
10735,Male,Loyal_Customer,74,Eco,2,2,2,2,2,3,2,2,2,0
118083,Male,Loyal_Customer,60,Business,5,3,4,3,3,3,2,3,2,0
15189,Female,Loyal_Customer,46,Business,5,3,3,2,2,2,1,2,1,0
116832,Male,Loyal_Customer,55,Business,4,4,5,4,4,4,3,4,3,1
99415,Male,Loyal_Customer,41,Business,4,4,2,5,5,5,4,5,4,1
111821,Male,Loyal_Customer,59,Business,2,3,5,2,2,2,3,2,4,0
51644,Female,Loyal_Customer,36,Eco,3,3,3,3,4,3,4,3,3,0
129771,Male,Loyal_Customer,16,Eco,1,3,5,1,2,5,5,4,1,0
5412,Female,Loyal_Customer,54,Business,4,5,4,4,4,4,3,4,5,1
98444,Female,disloyal_Customer,38,Eco,3,3,3,3,4,5,1,1,3,0
39113,Male,Loyal_Customer,36,Eco,3,4,3,3,2,1,2,3,3,1
36518,Female,Loyal_Customer,25,Business,5,5,5,5,4,4,1,1,5,1
119576,Female,Loyal_Customer,55,Eco_Plus,2,3,3,3,3,3,2,3,1,0
57227,Female,Loyal_Customer,40,Eco,1,2,1,1,5,2,5,3,1,0
233,Female,disloyal_Customer,38,Business,1,4,1,1,3,3,1,4,1,0
70295,Female,Loyal_Customer,10,Eco,4,2,4,4,5,5,4,4,4,0
110124,Female,Loyal_Customer,60,Business,4,4,4,4,4,4,4,3,4,1
46382,Female,disloyal_Customer,45,Eco,4,3,4,4,3,2,4,4,4,0
121254,Male,disloyal_Customer,54,Eco,2,1,2,2,3,2,4,4,2,0
92891,Male,Loyal_Customer,51,Business,5,4,5,3,4,5,3,3,4,1
57816,Male,Loyal_Customer,44,Business,3,5,5,2,2,2,4,2,3,1
36109,Female,Loyal_Customer,46,Eco_Plus,4,4,5,4,3,4,4,4,3,0
1770,Male,disloyal_Customer,20,Business,3,5,3,3,5,5,3,4,3,1
70400,Female,Loyal_Customer,44,Business,4,1,2,4,4,4,2,4,2,1
75299,Male,Loyal_Customer,36,Eco_Plus,1,2,1,1,1,2,4,4,1,0
121885,Female,Loyal_Customer,13,Eco,5,4,5,5,4,4,3,4,5,0
93772,Male,Loyal_Customer,38,Eco_Plus,2,3,2,2,3,4,4,3,2,0
15078,Female,Loyal_Customer,33,Business,5,5,1,4,4,4,4,4,1,1
17597,Male,Loyal_Customer,63,Eco,2,2,2,2,3,4,1,3,2,0
4927,Female,Loyal_Customer,60,Business,3,4,4,5,5,5,4,5,5,1
32994,Female,Loyal_Customer,62,Eco,2,3,3,3,3,1,1,3,2,0
8213,Female,Loyal_Customer,50,Eco,2,4,3,3,4,3,1,3,4,0
53073,Female,Loyal_Customer,24,Eco_Plus,4,4,4,4,2,4,1,4,4,1
19789,Female,Loyal_Customer,15,Eco,5,3,4,5,3,5,3,4,5,0
74151,Female,Loyal_Customer,36,Business,2,3,4,4,3,4,1,4,2,0
117893,Female,Loyal_Customer,50,Business,5,4,4,4,4,4,3,4,3,1
15249,Male,Loyal_Customer,19,Eco,2,2,2,2,5,3,1,3,2,1
114937,Male,Loyal_Customer,52,Business,5,5,4,4,4,4,5,4,5,1
85861,Male,Loyal_Customer,50,Business,2,4,4,5,5,5,5,5,3,1
17158,Female,disloyal_Customer,26,Eco,1,1,2,1,5,3,4,3,1,0
128028,Female,disloyal_Customer,49,Business,5,2,5,5,5,4,3,5,5,0
3109,Male,Loyal_Customer,54,Eco_Plus,4,2,4,4,4,2,4,4,4,0
6332,Male,disloyal_Customer,27,Business,2,5,2,2,3,5,4,5,2,1
129473,Male,Loyal_Customer,60,Business,4,4,4,4,5,4,4,4,4,1
70511,Male,Loyal_Customer,10,Eco,4,4,4,4,4,4,3,5,4,0
8529,Female,Loyal_Customer,15,Eco,4,1,4,4,3,4,5,5,4,0
44101,Female,disloyal_Customer,20,Eco,3,3,3,3,2,3,2,4,3,0
20031,Male,Loyal_Customer,52,Business,2,5,1,4,4,4,5,4,5,1
2103,Male,Loyal_Customer,60,Eco,2,1,2,2,5,1,3,2,2,0
33484,Male,Loyal_Customer,44,Business,2,3,5,4,4,4,5,4,3,1
41094,Female,Loyal_Customer,50,Eco,5,2,3,5,5,5,4,5,4,1
76419,Male,Loyal_Customer,40,Business,4,4,4,3,4,5,4,4,4,1
107120,Female,disloyal_Customer,23,Eco,1,1,5,1,5,4,4,5,1,0
109543,Female,Loyal_Customer,30,Eco,4,3,4,4,5,2,4,3,4,0
86687,Male,Loyal_Customer,51,Business,1,3,4,5,3,2,1,5,3,0
106144,Female,Loyal_Customer,58,Eco,5,2,3,2,2,2,4,2,3,0
126649,Male,Loyal_Customer,46,Eco,2,5,2,2,2,5,5,5,2,1
5451,Male,Loyal_Customer,52,Business,3,1,1,3,4,3,4,3,3,0
99445,Male,disloyal_Customer,20,Business,5,5,5,5,5,5,5,5,5,1
44102,Male,Loyal_Customer,46,Business,4,1,4,5,5,5,5,5,3,1
54677,Female,Loyal_Customer,46,Business,2,5,1,4,4,4,3,4,5,1
32338,Male,Loyal_Customer,56,Business,3,4,4,2,2,2,4,2,5,1
56855,Male,Loyal_Customer,54,Business,2,3,5,3,5,5,5,5,5,0
5993,Female,Loyal_Customer,55,Business,3,5,5,3,3,3,5,3,5,1
100442,Female,disloyal_Customer,27,Business,4,4,2,4,2,4,3,4,4,0
74164,Male,Loyal_Customer,52,Eco,5,0,5,5,2,5,5,4,5,0
59220,Male,Loyal_Customer,18,Eco,5,1,5,5,3,3,5,4,5,0
47033,Female,Loyal_Customer,48,Business,2,2,1,4,4,4,2,4,1,1
51724,Male,Loyal_Customer,66,Eco,5,2,5,5,5,5,4,5,5,0
107246,Male,Loyal_Customer,42,Business,4,5,4,5,5,5,3,5,3,1
102045,Male,Loyal_Customer,43,Business,5,2,3,1,1,1,2,1,1,0
80996,Male,Loyal_Customer,36,Business,5,4,4,1,1,1,1,1,2,0
55696,Male,Loyal_Customer,50,Business,4,5,4,3,4,3,5,3,4,1
4705,Female,Loyal_Customer,45,Eco,1,4,3,3,2,3,4,3,2,0
124533,Female,Loyal_Customer,45,Business,1,3,3,2,2,2,1,2,2,0
89236,Female,Loyal_Customer,56,Business,5,5,5,5,5,5,3,5,4,1
27404,Male,Loyal_Customer,42,Eco,4,4,4,4,3,1,5,2,4,1
66299,Female,Loyal_Customer,58,Business,4,5,4,4,4,4,5,4,4,1
90250,Male,Loyal_Customer,9,Eco,1,3,1,1,4,4,5,4,1,0
69604,Male,Loyal_Customer,60,Eco,1,5,5,2,1,5,5,2,5,0
62231,Female,Loyal_Customer,52,Eco,4,3,4,4,1,4,2,4,4,0
127414,Male,Loyal_Customer,50,Eco,3,3,3,3,5,4,3,4,3,0
83287,Male,Loyal_Customer,12,Eco,1,2,1,1,5,4,5,5,1,0
62159,Female,Loyal_Customer,50,Eco,5,2,3,2,2,2,1,2,2,0
89936,Male,Loyal_Customer,59,Eco,5,2,5,5,4,3,5,4,5,0
92960,Female,disloyal_Customer,21,Business,2,4,2,2,2,3,4,5,2,1
96429,Male,Loyal_Customer,58,Business,3,5,4,3,1,3,4,3,5,0
20254,Male,Loyal_Customer,51,Business,5,4,4,3,3,3,2,3,1,0
80034,Male,Loyal_Customer,21,Eco,4,1,4,4,1,3,3,2,4,0
120984,Male,Loyal_Customer,44,Business,3,4,3,4,4,4,4,4,4,0
58651,Female,disloyal_Customer,23,Eco,2,2,2,2,3,2,4,3,2,0
45129,Female,disloyal_Customer,39,Business,5,3,5,5,3,3,2,3,5,0
22529,Female,Loyal_Customer,26,Eco_Plus,4,4,4,4,3,3,3,3,4,1
117917,Female,disloyal_Customer,24,Eco,1,4,1,1,4,5,5,5,1,1
9639,Male,Loyal_Customer,66,Business,5,5,5,2,3,2,4,2,3,0
91209,Female,Loyal_Customer,44,Eco,2,1,3,3,3,3,5,3,1,0
61396,Female,disloyal_Customer,38,Eco,5,4,4,5,5,2,4,5,5,1
12717,Female,Loyal_Customer,38,Business,5,2,5,4,5,4,4,4,5,1
82915,Male,Loyal_Customer,24,Eco,2,4,2,2,1,3,1,2,2,0
120263,Female,disloyal_Customer,42,Eco,1,3,1,1,3,3,2,3,1,0
108065,Male,Loyal_Customer,58,Business,5,5,4,4,4,4,4,4,4,1
122726,Female,Loyal_Customer,55,Business,5,4,4,4,4,4,4,4,3,1
24852,Male,Loyal_Customer,71,Eco_Plus,1,2,1,1,3,4,4,3,1,0
117853,Female,Loyal_Customer,47,Business,2,3,4,4,4,4,5,4,5,1
81119,Male,Loyal_Customer,52,Business,4,3,4,3,3,3,2,3,4,1
16367,Male,Loyal_Customer,18,Eco,3,4,3,3,3,3,3,4,3,0
44186,Male,Loyal_Customer,33,Eco,5,5,5,5,3,3,2,2,5,1
113137,Male,Loyal_Customer,35,Eco_Plus,3,3,3,3,3,3,4,4,3,0
108721,Male,Loyal_Customer,29,Business,4,4,4,4,4,4,4,4,4,1
93342,Male,Loyal_Customer,57,Business,4,4,5,4,4,4,3,4,3,1
75321,Female,Loyal_Customer,46,Business,5,5,5,3,3,4,5,3,5,1
49436,Female,Loyal_Customer,39,Business,2,4,5,4,4,3,1,4,1,1
65748,Female,Loyal_Customer,62,Eco,1,2,1,3,0,3,4,3,3,1
102057,Female,Loyal_Customer,59,Business,2,2,3,2,3,2,2,2,4,0
39468,Male,Loyal_Customer,67,Eco_Plus,2,1,2,2,3,4,2,4,2,0
28492,Female,Loyal_Customer,20,Eco,2,3,3,4,4,5,3,3,3,0
64793,Female,disloyal_Customer,24,Eco,5,4,5,5,5,4,5,4,5,1
18513,Female,Loyal_Customer,55,Business,4,4,5,4,2,5,5,2,5,1
8799,Female,disloyal_Customer,22,Eco,4,5,4,4,2,5,5,4,4,1
92140,Male,Loyal_Customer,9,Eco,1,4,1,1,3,3,4,4,1,0
93211,Female,Loyal_Customer,56,Eco,3,3,3,5,1,5,2,5,2,0
66112,Male,Loyal_Customer,47,Business,5,4,3,3,3,3,2,3,1,0
108771,Male,Loyal_Customer,44,Business,5,5,4,4,5,4,5,4,4,1
35164,Female,Loyal_Customer,17,Eco,5,5,3,5,1,4,1,2,5,1
48375,Female,Loyal_Customer,44,Eco,5,4,5,3,2,3,3,3,4,0
46358,Female,disloyal_Customer,25,Eco,5,2,5,5,1,3,5,2,5,0
128508,Male,Loyal_Customer,63,Eco,5,1,1,5,3,4,5,5,5,0
98704,Female,Loyal_Customer,49,Business,4,5,5,2,2,2,3,2,3,1
18274,Male,Loyal_Customer,64,Eco_Plus,5,5,5,5,2,5,5,3,5,1
20972,Female,Loyal_Customer,33,Eco,2,4,2,2,5,4,3,5,2,0
79500,Female,Loyal_Customer,22,Business,4,4,4,4,5,4,3,5,4,1
93098,Male,Loyal_Customer,72,Business,3,3,4,3,3,3,3,3,3,0
36733,Female,Loyal_Customer,45,Business,5,4,5,3,2,3,4,3,5,1
45812,Male,disloyal_Customer,38,Eco,5,4,5,5,3,4,1,4,5,0
65598,Female,disloyal_Customer,54,Business,5,4,5,5,2,5,3,5,5,0
61803,Male,Loyal_Customer,54,Eco,1,1,1,1,5,4,5,5,1,0
36818,Male,Loyal_Customer,33,Eco_Plus,2,2,2,2,4,3,3,4,2,0
32419,Female,Loyal_Customer,51,Eco,4,3,4,1,1,1,2,1,2,0
57621,Female,Loyal_Customer,74,Business,5,4,5,4,4,4,3,4,5,1
7577,Female,Loyal_Customer,59,Business,5,5,4,4,4,4,3,4,5,1
40216,Female,disloyal_Customer,21,Business,3,2,3,3,3,4,2,4,3,0
89656,Female,Loyal_Customer,32,Eco,3,3,3,3,3,3,2,4,3,0
77601,Female,Loyal_Customer,47,Business,3,4,5,4,4,4,4,4,4,1
13121,Female,Loyal_Customer,45,Business,1,3,3,2,2,2,4,2,1,0
15903,Female,Loyal_Customer,36,Business,4,4,5,3,3,3,3,3,3,1
24590,Male,disloyal_Customer,25,Eco,2,1,2,2,4,2,5,4,2,0
39616,Male,Loyal_Customer,48,Eco,2,1,2,2,3,3,1,3,2,0
31853,Male,Loyal_Customer,34,Eco,5,0,5,5,2,3,2,5,5,1
62199,Female,Loyal_Customer,8,Eco,1,3,1,1,5,3,1,3,1,0
70191,Male,Loyal_Customer,60,Business,3,5,5,5,5,5,5,5,5,1
30969,Female,Loyal_Customer,41,Eco_Plus,3,1,4,4,4,4,2,4,4,1
77620,Female,Loyal_Customer,24,Business,3,3,3,3,4,3,1,3,3,0
83491,Female,Loyal_Customer,47,Business,3,4,5,4,4,4,3,4,5,1
128941,Male,Loyal_Customer,43,Business,4,4,5,5,5,5,3,5,3,1
22663,Male,Loyal_Customer,49,Business,4,4,4,4,5,4,5,4,3,1
78836,Female,Loyal_Customer,41,Eco,2,4,5,2,2,4,4,5,2,0
85042,Female,disloyal_Customer,24,Business,1,0,1,1,4,5,3,4,1,1
36786,Male,Loyal_Customer,80,Eco,3,3,3,5,4,4,3,1,3,1
43842,Male,disloyal_Customer,27,Eco,4,3,4,4,2,3,2,1,4,0
120292,Female,Loyal_Customer,34,Eco,5,4,5,5,5,5,5,5,5,0
70616,Male,disloyal_Customer,13,Eco,2,0,4,2,5,3,3,4,2,0
108944,Male,Loyal_Customer,29,Eco_Plus,4,4,4,4,5,3,4,4,4,0
109590,Female,Loyal_Customer,55,Business,3,5,5,5,5,5,3,5,5,1
29471,Female,Loyal_Customer,42,Business,4,2,3,1,4,2,3,1,4,0
10953,Female,disloyal_Customer,27,Eco,4,3,4,4,5,4,3,4,4,0
87170,Male,Loyal_Customer,45,Business,4,5,4,4,4,4,4,4,4,1
40114,Male,Loyal_Customer,24,Eco,4,0,4,4,1,5,3,5,4,1
60959,Male,Loyal_Customer,41,Business,5,4,4,1,1,1,4,1,1,0
286,Female,Loyal_Customer,41,Business,2,4,5,5,4,5,4,5,4,1
99504,Male,Loyal_Customer,38,Eco,4,1,4,4,2,4,5,5,4,0
118938,Male,Loyal_Customer,67,Business,3,2,2,3,3,3,3,3,2,0
28296,Male,Loyal_Customer,37,Business,2,2,1,4,4,4,1,4,3,1
101005,Male,Loyal_Customer,49,Business,3,4,4,4,4,4,5,4,5,1
51263,Male,Loyal_Customer,50,Eco_Plus,5,5,5,5,5,1,2,3,5,1
72911,Male,Loyal_Customer,51,Business,5,5,5,5,5,5,4,5,5,1
83439,Male,disloyal_Customer,22,Eco,4,2,4,4,4,3,4,3,4,0
39694,Male,Loyal_Customer,34,Eco,3,4,5,3,4,5,5,5,3,0
98976,Male,Loyal_Customer,68,Eco,3,2,3,3,5,5,3,4,3,0
28365,Male,Loyal_Customer,57,Eco,5,5,5,5,4,2,5,3,5,1
