Employee_ID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,YearsSinceLastPromotion
179,56,0,Travel_Rarely,713,Research_and_Development,8,3,Life_Sciences,3,Female,67,3,1,Research_Scientist,1,Divorced,4257,13939,4,Y,Yes,18,2
180,33,0,Travel_Rarely,134,Research_and_Development,2,3,Life_Sciences,3,Male,90,3,1,Research_Scientist,4,Single,2500,10515,0,Y,No,14,0
181,19,1,Travel_Rarely,303,Research_and_Development,2,3,Life_Sciences,2,Male,47,2,1,Laboratory_Technician,4,Single,1102,9241,1,Y,No,22,1
182,46,0,Travel_Rarely,526,Sales,1,2,Marketing,2,Female,92,3,3,Sales_Executive,1,Divorced,10453,2137,1,Y,No,25,15
183,38,0,Travel_Rarely,1380,Research_and_Development,9,2,Life_Sciences,3,Female,75,3,1,Laboratory_Technician,4,Single,2288,6319,1,Y,No,12,2
184,31,0,Travel_Rarely,140,Research_and_Development,12,1,Medical,3,Female,95,3,1,Research_Scientist,4,Married,3929,6984,8,Y,Yes,23,0
185,34,0,Travel_Rarely,629,Research_and_Development,27,2,Medical,4,Female,95,3,1,Research_Scientist,2,Single,2311,5711,2,Y,No,15,1
186,41,1,Travel_Rarely,1356,Sales,20,2,Marketing,2,Female,70,3,1,Sales_Representative,2,Single,3140,21728,1,Y,Yes,22,0
187,50,0,Travel_Rarely,328,Research_and_Development,1,3,Medical,3,Male,86,2,1,Laboratory_Technician,3,Married,3690,3425,2,Y,No,15,0
188,53,0,Travel_Rarely,1084,Research_and_Development,13,2,Medical,4,Female,57,4,2,Manufacturing_Director,1,Divorced,4450,26250,1,Y,No,11,1
189,33,0,Travel_Rarely,931,Research_and_Development,14,3,Medical,4,Female,72,3,1,Research_Scientist,2,Married,2756,4673,1,Y,No,13,1
190,40,0,Travel_Rarely,989,Research_and_Development,4,1,Medical,4,Female,46,3,5,Manager,3,Married,19033,6499,1,Y,No,14,9
191,55,0,Travel_Rarely,692,Research_and_Development,14,4,Medical,3,Male,61,4,5,Research_Director,2,Single,18722,13339,8,Y,No,11,2
192,34,0,Travel_Frequently,1069,Research_and_Development,2,1,Life_Sciences,4,Male,45,2,2,Manufacturing_Director,3,Married,9547,14074,1,Y,No,17,1
193,51,0,Travel_Rarely,313,Research_and_Development,3,3,Medical,4,Female,98,3,4,Healthcare_Representative,2,Single,13734,7192,3,Y,No,18,1
194,52,0,Travel_Rarely,699,Research_and_Development,1,4,Life_Sciences,3,Male,65,2,5,Manager,3,Married,19999,5678,0,Y,No,14,11
195,27,0,Travel_Rarely,894,Research_and_Development,9,3,Medical,4,Female,99,3,1,Research_Scientist,2,Single,2279,11781,1,Y,No,16,0
196,35,1,Travel_Rarely,556,Research_and_Development,23,2,Life_Sciences,2,Male,50,2,2,Manufacturing_Director,3,Married,5916,15497,3,Y,Yes,13,0
197,43,0,Non-Travel,1344,Research_and_Development,7,3,Medical,4,Male,37,4,1,Research_Scientist,4,Divorced,2089,5228,4,Y,No,14,2
198,45,0,Non-Travel,1195,Research_and_Development,2,2,Medical,1,Male,65,2,4,Manager,4,Married,16792,20462,9,Y,No,23,11
199,37,0,Travel_Rarely,290,Research_and_Development,21,3,Life_Sciences,2,Male,65,4,1,Research_Scientist,1,Married,3564,22977,1,Y,Yes,12,1
200,35,0,Travel_Frequently,138,Research_and_Development,2,3,Medical,2,Female,37,3,2,Laboratory_Technician,2,Single,4425,15986,5,Y,No,11,1
201,42,0,Non-Travel,926,Research_and_Development,21,2,Medical,3,Female,36,3,2,Manufacturing_Director,3,Divorced,5265,16439,2,Y,No,16,0
202,38,0,Travel_Rarely,1261,Research_and_Development,2,4,Life_Sciences,4,Male,88,3,2,Manufacturing_Director,3,Married,6553,7259,9,Y,No,14,0
203,38,0,Travel_Rarely,1084,Research_and_Development,29,3,Technical_Degree,4,Male,54,3,2,Manufacturing_Director,4,Married,6261,4185,3,Y,No,18,1
204,27,0,Travel_Frequently,472,Research_and_Development,1,1,Technical_Degree,3,Male,60,2,2,Manufacturing_Director,1,Married,4298,9679,5,Y,No,19,2
205,49,0,Non-Travel,1002,Research_and_Development,18,4,Life_Sciences,4,Male,92,3,2,Manufacturing_Director,4,Divorced,6804,23793,1,Y,Yes,15,1
206,34,0,Travel_Frequently,878,Research_and_Development,10,4,Medical,4,Male,43,3,1,Research_Scientist,3,Divorced,3815,5972,1,Y,Yes,17,2
207,40,0,Travel_Rarely,905,Research_and_Development,19,2,Medical,3,Male,99,3,2,Laboratory_Technician,4,Married,2741,16523,8,Y,Yes,15,3
208,38,1,Travel_Rarely,1180,Research_and_Development,29,1,Medical,2,Male,70,3,2,Healthcare_Representative,1,Married,6673,11354,7,Y,Yes,19,0
209,29,1,Travel_Rarely,121,Sales,27,3,Marketing,2,Female,35,3,3,Sales_Executive,4,Married,7639,24525,1,Y,No,22,1
210,22,0,Travel_Rarely,1136,Research_and_Development,5,3,Life_Sciences,4,Male,60,4,1,Research_Scientist,2,Divorced,2328,12392,1,Y,Yes,16,2
211,36,0,Travel_Frequently,635,Research_and_Development,18,1,Medical,2,Female,73,3,1,Laboratory_Technician,4,Single,2153,7703,1,Y,No,13,1
212,40,0,Non-Travel,1151,Research_and_Development,9,5,Life_Sciences,4,Male,63,2,2,Healthcare_Representative,4,Married,4876,14242,9,Y,No,14,0
213,46,0,Travel_Rarely,644,Research_and_Development,1,4,Medical,4,Male,97,3,3,Healthcare_Representative,1,Divorced,9396,12368,7,Y,No,16,0
214,32,1,Travel_Rarely,1045,Sales,4,4,Medical,4,Male,32,1,3,Sales_Executive,4,Married,10400,25812,1,Y,No,11,9
215,30,0,Non-Travel,829,Research_and_Development,1,1,Life_Sciences,3,Male,88,2,3,Manufacturing_Director,3,Single,8474,20925,1,Y,No,22,5
216,27,0,Travel_Frequently,1242,Sales,20,3,Life_Sciences,4,Female,90,3,2,Sales_Executive,3,Single,9981,12916,1,Y,No,14,0
217,27,0,Travel_Frequently,1242,Sales,20,3,Life_Sciences,4,Female,90,3,2,Sales_Executive,3,Single,9981,12916,1,Y,No,14,0
218,27,0,Travel_Frequently,1242,Sales,20,3,Life_Sciences,4,Female,90,3,2,Sales_Executive,3,Single,9981,12916,1,Y,No,14,0
219,27,0,Travel_Frequently,1242,Sales,20,3,Life_Sciences,4,Female,90,3,2,Sales_Executive,3,Single,9981,12916,1,Y,No,14,0
220,51,0,Travel_Rarely,1469,Research_and_Development,8,4,Life_Sciences,2,Male,81,2,3,Research_Director,2,Married,12490,15736,5,Y,No,16,4
221,30,1,Travel_Rarely,1005,Research_and_Development,3,3,Technical_Degree,4,Female,88,3,1,Research_Scientist,1,Single,2657,8556,5,Y,Yes,11,0
222,41,0,Travel_Rarely,896,Sales,6,3,Life_Sciences,4,Female,75,3,3,Manager,4,Single,13591,14674,3,Y,Yes,18,0
223,30,1,Travel_Frequently,334,Sales,26,4,Marketing,3,Female,52,2,2,Sales_Executive,1,Single,6696,22967,5,Y,No,15,0
224,29,1,Travel_Rarely,992,Research_and_Development,1,3,Technical_Degree,3,Male,85,3,1,Research_Scientist,3,Single,2058,19757,0,Y,No,14,1
225,45,0,Non-Travel,1052,Sales,6,3,Medical,4,Female,57,2,3,Sales_Executive,4,Single,8865,16840,6,Y,No,12,12
226,54,0,Travel_Rarely,1147,Sales,3,3,Marketing,4,Female,52,3,2,Sales_Executive,1,Married,5940,17011,2,Y,No,14,0
227,36,0,Travel_Rarely,1396,Research_and_Development,5,2,Life_Sciences,4,Male,62,3,2,Laboratory_Technician,2,Single,5914,9945,8,Y,No,16,3
228,33,0,Travel_Rarely,147,Research_and_Development,4,4,Medical,3,Female,47,2,1,Research_Scientist,2,Married,2622,13248,6,Y,No,21,1
229,37,0,Travel_Frequently,663,Research_and_Development,11,3,Other,2,Male,47,3,3,Research_Director,4,Divorced,12185,10056,1,Y,Yes,14,0
230,38,0,Travel_Rarely,119,Sales,3,3,Life_Sciences,1,Male,76,3,3,Sales_Executive,3,Divorced,10609,9647,0,Y,No,12,5
231,31,0,Non-Travel,979,Research_and_Development,1,4,Medical,3,Male,90,1,2,Manufacturing_Director,3,Married,4345,4381,0,Y,No,12,1
232,59,0,Travel_Rarely,142,Research_and_Development,3,3,Life_Sciences,3,Male,70,2,1,Research_Scientist,4,Married,2177,8456,3,Y,No,17,0
233,37,0,Travel_Frequently,319,Sales,4,4,Marketing,1,Male,41,3,1,Sales_Representative,4,Divorced,2793,2539,4,Y,No,17,5
234,29,0,Travel_Frequently,1413,Sales,1,1,Medical,2,Female,42,3,3,Sales_Executive,4,Married,7918,6599,1,Y,No,14,4
235,35,0,Travel_Frequently,944,Sales,1,3,Marketing,3,Female,92,3,3,Sales_Executive,3,Single,8789,9096,1,Y,No,14,0
236,29,1,Travel_Rarely,896,Research_and_Development,18,1,Medical,3,Male,86,2,1,Research_Scientist,4,Single,2389,14961,1,Y,Yes,13,0
237,52,0,Travel_Rarely,1323,Research_and_Development,2,3,Life_Sciences,3,Female,89,2,1,Laboratory_Technician,4,Single,3212,3300,7,Y,No,15,2
238,42,0,Travel_Rarely,532,Research_and_Development,4,2,Technical_Degree,3,Male,58,3,5,Manager,4,Married,19232,4933,1,Y,No,11,11
239,59,0,Travel_Rarely,818,Human_Resources,6,2,Medical,2,Male,52,3,1,Human_Resources,3,Married,2267,25657,8,Y,No,17,2
240,50,0,Travel_Rarely,854,Sales,1,4,Medical,4,Female,68,3,5,Manager,4,Divorced,19517,24118,3,Y,No,11,0
241,33,1,Travel_Rarely,813,Research_and_Development,14,3,Medical,3,Male,58,3,1,Laboratory_Technician,4,Married,2436,22149,5,Y,Yes,13,0
242,43,0,Travel_Rarely,1034,Sales,16,3,Marketing,4,Female,80,3,4,Manager,4,Married,16064,7744,5,Y,Yes,22,1
243,33,1,Travel_Rarely,465,Research_and_Development,2,2,Life_Sciences,1,Female,39,3,1,Laboratory_Technician,1,Married,2707,21509,7,Y,No,20,1
244,52,0,Non-Travel,771,Sales,2,4,Life_Sciences,1,Male,79,2,5,Manager,3,Single,19068,21030,1,Y,Yes,18,15
245,32,0,Travel_Rarely,1401,Sales,4,2,Life_Sciences,3,Female,56,3,1,Sales_Representative,2,Married,3931,20990,2,Y,No,11,1
246,32,1,Travel_Rarely,515,Research_and_Development,1,3,Life_Sciences,4,Male,62,2,1,Laboratory_Technician,3,Single,3730,9571,0,Y,Yes,14,1
247,39,0,Travel_Rarely,1431,Research_and_Development,1,4,Medical,3,Female,96,3,1,Laboratory_Technician,3,Divorced,2232,15417,7,Y,No,14,1
248,32,0,Non-Travel,976,Sales,26,4,Marketing,3,Male,100,3,2,Sales_Executive,4,Married,4465,12069,0,Y,No,18,2
249,41,0,Travel_Rarely,1411,Research_and_Development,19,2,Life_Sciences,3,Male,36,3,2,Research_Scientist,1,Divorced,3072,19877,2,Y,No,16,0
250,40,0,Travel_Rarely,1300,Research_and_Development,24,2,Technical_Degree,1,Male,62,3,2,Research_Scientist,4,Divorced,3319,24447,1,Y,No,17,4
251,45,0,Travel_Rarely,252,Research_and_Development,1,3,Other,3,Male,70,4,5,Manager,4,Married,19202,15970,0,Y,No,11,1
252,31,0,Travel_Frequently,1327,Research_and_Development,3,4,Medical,2,Male,73,3,3,Research_Director,3,Divorced,13675,13523,9,Y,No,12,2
253,33,0,Travel_Rarely,832,Research_and_Development,5,4,Life_Sciences,3,Female,63,2,1,Research_Scientist,4,Married,2911,14776,1,Y,No,13,0
254,34,0,Travel_Rarely,470,Research_and_Development,2,4,Life_Sciences,4,Male,84,2,2,Manufacturing_Director,1,Married,5957,23687,6,Y,No,13,5
255,37,0,Travel_Rarely,1017,Research_and_Development,1,2,Medical,3,Female,83,2,1,Research_Scientist,1,Married,3920,18697,2,Y,No,14,0
256,45,0,Travel_Frequently,1199,Research_and_Development,7,4,Life_Sciences,1,Male,77,4,2,Manufacturing_Director,3,Married,6434,5118,4,Y,No,17,0
257,37,1,Travel_Frequently,504,Research_and_Development,10,3,Medical,1,Male,61,3,3,Manufacturing_Director,3,Divorced,10048,22573,6,Y,No,11,0
258,39,0,Travel_Frequently,505,Research_and_Development,2,4,Technical_Degree,3,Female,64,3,3,Healthcare_Representative,3,Single,10938,6420,0,Y,No,25,11
259,29,0,Travel_Rarely,665,Research_and_Development,15,3,Life_Sciences,3,Male,60,3,1,Research_Scientist,4,Single,2340,22673,1,Y,No,19,1
260,42,0,Travel_Rarely,916,Research_and_Development,17,2,Life_Sciences,4,Female,82,4,2,Research_Scientist,1,Single,6545,23016,3,Y,Yes,13,0
261,29,0,Travel_Rarely,1247,Sales,20,2,Marketing,4,Male,45,3,2,Sales_Executive,4,Divorced,6931,10732,2,Y,No,14,0
262,25,0,Travel_Rarely,685,Research_and_Development,1,3,Life_Sciences,1,Female,62,3,2,Manufacturing_Director,3,Married,4898,7505,0,Y,No,12,1
263,42,0,Travel_Rarely,269,Research_and_Development,2,3,Medical,4,Female,56,2,1,Laboratory_Technician,1,Divorced,2593,8007,0,Y,Yes,11,7
264,40,0,Travel_Rarely,1416,Research_and_Development,2,2,Medical,1,Male,49,3,5,Research_Director,3,Divorced,19436,5949,0,Y,No,19,3
265,51,0,Travel_Rarely,833,Research_and_Development,1,3,Life_Sciences,3,Male,96,3,1,Research_Scientist,4,Married,2723,23231,1,Y,No,11,0
266,31,1,Travel_Frequently,307,Research_and_Development,29,2,Medical,3,Male,71,2,1,Laboratory_Technician,2,Single,3479,11652,0,Y,No,11,1
267,32,0,Travel_Frequently,1311,Research_and_Development,7,3,Life_Sciences,2,Male,100,4,1,Laboratory_Technician,2,Married,2794,26062,1,Y,No,20,0
268,38,0,Non-Travel,1327,Sales,2,2,Life_Sciences,4,Male,39,2,2,Sales_Executive,4,Married,5249,19682,3,Y,No,18,7
269,32,0,Travel_Rarely,128,Research_and_Development,2,1,Technical_Degree,4,Male,84,2,2,Laboratory_Technician,1,Single,2176,19737,4,Y,No,13,0
270,46,0,Travel_Rarely,488,Sales,2,3,Technical_Degree,3,Female,75,1,4,Manager,2,Married,16872,14977,3,Y,Yes,12,7
271,28,1,Travel_Rarely,529,Research_and_Development,2,4,Life_Sciences,1,Male,79,3,1,Laboratory_Technician,3,Single,3485,14935,2,Y,No,11,0
272,29,0,Travel_Rarely,1210,Sales,2,3,Medical,1,Male,78,2,2,Sales_Executive,2,Married,6644,3687,2,Y,No,19,0
273,31,0,Travel_Rarely,1463,Research_and_Development,23,3,Medical,2,Male,64,2,2,Healthcare_Representative,4,Married,5582,14408,0,Y,No,21,7
274,25,0,Non-Travel,675,Research_and_Development,5,2,Life_Sciences,2,Male,85,4,2,Healthcare_Representative,1,Divorced,4000,18384,1,Y,No,12,1
275,45,0,Travel_Rarely,1385,Research_and_Development,20,2,Medical,3,Male,79,3,4,Healthcare_Representative,4,Married,13496,7501,0,Y,Yes,14,4
276,36,0,Travel_Rarely,1403,Research_and_Development,6,3,Life_Sciences,4,Male,47,3,1,Laboratory_Technician,4,Married,3210,20251,0,Y,No,11,10
277,55,0,Travel_Rarely,452,Research_and_Development,1,3,Medical,4,Male,81,3,5,Manager,1,Single,19045,18938,0,Y,Yes,14,4
278,47,1,Non-Travel,666,Research_and_Development,29,4,Life_Sciences,1,Male,88,3,3,Manager,2,Married,11849,10268,1,Y,Yes,12,9
279,28,0,Travel_Rarely,1158,Research_and_Development,9,3,Medical,4,Male,94,3,1,Research_Scientist,4,Married,2070,2613,1,Y,No,23,0
280,37,0,Travel_Rarely,228,Sales,6,4,Medical,3,Male,98,3,2,Sales_Executive,4,Married,6502,22825,4,Y,No,14,0
281,21,0,Travel_Rarely,996,Research_and_Development,3,2,Medical,4,Male,100,2,1,Research_Scientist,3,Single,3230,10531,1,Y,No,17,1
282,37,0,Non-Travel,728,Research_and_Development,1,4,Medical,1,Female,80,3,3,Research_Director,4,Divorced,13603,11677,2,Y,Yes,18,0
283,35,0,Travel_Rarely,1315,Research_and_Development,22,3,Life_Sciences,2,Female,71,4,3,Manager,2,Divorced,11996,19100,7,Y,No,18,6
284,38,0,Travel_Rarely,322,Sales,7,2,Medical,1,Female,44,4,2,Sales_Executive,1,Divorced,5605,19191,1,Y,Yes,24,7
285,26,0,Travel_Frequently,1479,Research_and_Development,1,3,Life_Sciences,3,Female,84,3,2,Manufacturing_Director,2,Divorced,6397,26767,1,Y,No,20,1
286,50,0,Travel_Rarely,797,Research_and_Development,4,1,Life_Sciences,1,Male,96,3,5,Research_Director,2,Divorced,19144,15815,3,Y,No,14,1
287,53,0,Travel_Rarely,1070,Research_and_Development,3,4,Medical,3,Male,45,3,4,Research_Director,3,Married,17584,21016,3,Y,Yes,16,1
288,42,0,Travel_Rarely,635,Sales,1,1,Life_Sciences,2,Male,99,3,2,Sales_Executive,3,Married,4907,24532,1,Y,No,25,11
289,29,0,Travel_Frequently,442,Sales,2,2,Life_Sciences,2,Male,44,3,2,Sales_Executive,4,Single,4554,20260,1,Y,No,18,0
290,55,0,Travel_Rarely,147,Research_and_Development,20,2,Technical_Degree,2,Male,37,3,2,Laboratory_Technician,4,Married,5415,15972,3,Y,Yes,19,0
291,26,0,Travel_Frequently,496,Research_and_Development,11,2,Medical,1,Male,60,3,2,Healthcare_Representative,1,Married,4741,22722,1,Y,Yes,13,3
292,37,0,Travel_Rarely,1372,Research_and_Development,1,3,Life_Sciences,4,Female,42,3,1,Research_Scientist,4,Single,2115,15881,1,Y,No,12,5
293,44,1,Travel_Frequently,920,Research_and_Development,24,3,Life_Sciences,4,Male,43,3,1,Laboratory_Technician,3,Divorced,3161,19920,3,Y,Yes,22,0
294,38,0,Travel_Rarely,688,Research_and_Development,23,4,Life_Sciences,4,Male,82,3,2,Healthcare_Representative,4,Divorced,5745,18899,9,Y,No,14,1
295,26,1,Travel_Rarely,1449,Research_and_Development,16,4,Medical,1,Male,45,3,1,Laboratory_Technician,2,Divorced,2373,14180,2,Y,Yes,13,0
296,28,0,Travel_Rarely,1117,Research_and_Development,8,2,Life_Sciences,4,Female,66,3,1,Research_Scientist,4,Single,3310,4488,1,Y,No,21,0
297,49,0,Travel_Frequently,636,Research_and_Development,10,4,Life_Sciences,3,Female,35,3,5,Research_Director,1,Single,18665,25594,9,Y,Yes,11,1
298,36,0,Travel_Rarely,506,Research_and_Development,3,3,Technical_Degree,3,Male,30,3,2,Research_Scientist,2,Single,4485,26285,4,Y,No,12,7
299,31,0,Travel_Frequently,444,Sales,5,3,Marketing,4,Female,84,3,1,Sales_Representative,2,Divorced,2789,3909,1,Y,No,11,2
300,26,1,Travel_Rarely,950,Sales,4,4,Marketing,4,Male,48,2,2,Sales_Executive,4,Single,5828,8450,1,Y,Yes,12,7
301,37,0,Travel_Frequently,889,Research_and_Development,9,3,Medical,2,Male,53,3,1,Research_Scientist,4,Married,2326,11411,1,Y,Yes,12,1
302,42,0,Travel_Frequently,555,Sales,26,3,Marketing,3,Female,77,3,4,Sales_Executive,2,Married,13525,14864,5,Y,No,14,4
303,18,1,Travel_Rarely,230,Research_and_Development,3,3,Life_Sciences,3,Male,54,3,1,Laboratory_Technician,3,Single,1420,25233,1,Y,No,13,0
304,35,0,Travel_Rarely,1232,Sales,16,3,Marketing,3,Male,96,3,3,Sales_Executive,2,Married,8020,5100,0,Y,No,15,6
305,36,0,Travel_Frequently,566,Research_and_Development,18,4,Life_Sciences,3,Male,81,4,1,Laboratory_Technician,4,Married,3688,7122,4,Y,No,18,0
306,51,0,Travel_Rarely,1302,Research_and_Development,2,3,Medical,4,Male,84,1,2,Manufacturing_Director,2,Divorced,5482,16321,5,Y,No,18,1
307,41,0,Travel_Rarely,334,Sales,2,4,Life_Sciences,4,Male,88,3,4,Manager,2,Single,16015,15896,1,Y,No,19,0
308,18,0,Travel_Rarely,812,Sales,10,3,Medical,4,Female,69,2,1,Sales_Representative,3,Single,1200,9724,1,Y,No,12,0
309,28,0,Travel_Rarely,1476,Research_and_Development,16,2,Medical,2,Male,68,4,2,Healthcare_Representative,1,Single,5661,4824,0,Y,No,19,0
310,31,0,Travel_Rarely,218,Sales,7,3,Technical_Degree,2,Male,100,4,2,Sales_Executive,4,Married,6929,12241,4,Y,No,11,7
311,39,0,Travel_Rarely,1132,Research_and_Development,1,3,Medical,3,Male,48,4,3,Healthcare_Representative,4,Divorced,9613,10942,0,Y,No,17,3
312,36,0,Non-Travel,1105,Research_and_Development,24,4,Life_Sciences,2,Female,47,3,2,Laboratory_Technician,2,Married,5674,6927,7,Y,No,15,0
313,32,0,Travel_Rarely,906,Sales,7,3,Life_Sciences,4,Male,91,2,2,Sales_Executive,3,Married,5484,16985,1,Y,No,14,4
314,38,0,Travel_Rarely,849,Research_and_Development,25,2,Life_Sciences,1,Female,81,2,3,Research_Director,2,Married,12061,26707,3,Y,No,17,0
315,58,0,Non-Travel,390,Research_and_Development,1,4,Life_Sciences,4,Male,32,1,2,Healthcare_Representative,3,Divorced,5660,17056,2,Y,Yes,13,1
316,31,0,Travel_Rarely,691,Research_and_Development,5,4,Technical_Degree,3,Male,86,3,1,Research_Scientist,4,Married,4821,10077,0,Y,Yes,12,0
317,31,0,Travel_Rarely,106,Human_Resources,2,3,Human_Resources,1,Male,62,2,2,Human_Resources,1,Married,6410,17822,3,Y,No,12,1
318,45,0,Travel_Frequently,1249,Research_and_Development,7,3,Life_Sciences,1,Male,97,3,3,Laboratory_Technician,1,Divorced,5210,20308,1,Y,No,18,9
319,31,0,Travel_Rarely,192,Research_and_Development,2,4,Life_Sciences,3,Male,32,3,1,Research_Scientist,4,Divorced,2695,7747,0,Y,Yes,18,2
320,33,0,Travel_Frequently,553,Research_and_Development,5,4,Life_Sciences,4,Female,74,3,3,Manager,2,Married,11878,23364,6,Y,No,11,8
321,39,0,Travel_Rarely,117,Research_and_Development,10,1,Medical,3,Male,99,3,4,Manager,1,Married,17068,5355,1,Y,Yes,14,11
322,43,0,Travel_Frequently,185,Research_and_Development,10,4,Life_Sciences,3,Female,33,3,1,Laboratory_Technician,4,Single,2455,10675,0,Y,No,19,1
323,49,0,Travel_Rarely,1091,Research_and_Development,1,2,Technical_Degree,3,Female,90,2,4,Healthcare_Representative,3,Single,13964,17810,7,Y,Yes,12,0
324,52,1,Travel_Rarely,723,Research_and_Development,8,4,Medical,3,Male,85,2,2,Research_Scientist,2,Married,4941,17747,2,Y,No,15,7
325,27,0,Travel_Rarely,1220,Research_and_Development,5,3,Life_Sciences,3,Female,85,3,1,Research_Scientist,2,Single,2478,20938,1,Y,Yes,12,1
326,32,0,Travel_Rarely,588,Sales,8,2,Technical_Degree,3,Female,65,2,2,Sales_Executive,2,Married,5228,24624,1,Y,Yes,11,11
327,27,0,Travel_Rarely,1377,Sales,2,3,Life_Sciences,4,Male,74,3,2,Sales_Executive,3,Single,4478,5242,1,Y,Yes,11,0
328,31,0,Travel_Rarely,691,Sales,7,3,Marketing,4,Male,73,3,2,Sales_Executive,4,Divorced,7547,7143,4,Y,No,12,1
329,32,0,Travel_Rarely,1018,Research_and_Development,2,4,Medical,1,Female,74,4,2,Research_Scientist,4,Single,5055,10557,7,Y,No,16,0
330,28,1,Travel_Rarely,1157,Research_and_Development,2,4,Medical,1,Male,84,1,1,Research_Scientist,4,Married,3464,24737,5,Y,Yes,13,2
331,30,0,Travel_Rarely,1275,Research_and_Development,28,2,Medical,4,Female,64,3,2,Research_Scientist,4,Married,5775,11934,1,Y,No,13,1
332,31,0,Travel_Frequently,798,Research_and_Development,7,2,Life_Sciences,3,Female,48,2,3,Manufacturing_Director,3,Married,8943,14034,1,Y,No,24,8
333,39,0,Travel_Frequently,672,Research_and_Development,7,2,Medical,3,Male,54,2,5,Manager,4,Married,19272,21141,1,Y,No,15,13
334,39,1,Travel_Rarely,1162,Sales,3,2,Medical,4,Female,41,3,2,Sales_Executive,3,Married,5238,17778,4,Y,Yes,18,0
335,33,0,Travel_Frequently,508,Sales,10,3,Marketing,2,Male,46,2,2,Sales_Executive,4,Single,4682,4317,3,Y,No,14,0
336,47,0,Travel_Rarely,1482,Research_and_Development,5,5,Life_Sciences,4,Male,42,3,5,Research_Director,3,Married,18300,16375,4,Y,No,11,1
337,43,0,Travel_Frequently,559,Research_and_Development,10,4,Life_Sciences,3,Female,82,2,2,Laboratory_Technician,3,Divorced,5257,6227,1,Y,No,11,0
338,27,0,Non-Travel,210,Sales,1,1,Marketing,3,Male,73,3,2,Sales_Executive,2,Married,6349,22107,0,Y,Yes,13,1
339,54,0,Travel_Frequently,928,Research_and_Development,20,4,Life_Sciences,4,Female,31,3,2,Research_Scientist,3,Single,4869,16885,3,Y,No,12,0
340,43,0,Travel_Rarely,1001,Research_and_Development,7,3,Life_Sciences,3,Female,43,3,3,Healthcare_Representative,1,Married,9985,9262,8,Y,No,16,0
341,45,0,Travel_Rarely,549,Research_and_Development,8,4,Other,4,Male,75,3,2,Research_Scientist,4,Married,3697,9278,9,Y,No,14,9
342,40,0,Travel_Rarely,1124,Sales,1,2,Medical,2,Male,57,1,2,Sales_Executive,4,Married,7457,13273,2,Y,Yes,22,0
343,29,1,Travel_Rarely,318,Research_and_Development,8,4,Other,2,Male,77,1,1,Laboratory_Technician,1,Married,2119,4759,1,Y,Yes,11,0
344,29,0,Travel_Rarely,738,Research_and_Development,9,5,Other,2,Male,30,2,1,Laboratory_Technician,4,Single,3983,7621,0,Y,No,17,2
