Transaction_ID,Configuration,Screen_Size,Battery_Life,RAM,Processor_Speeds,Integrated_Wireless,HD_Size,Bundled_Applications,Retail_Price
231040,767,17,6,1,2.4,No,300,Yes,695
113898,296,15,6,1,1.5,Yes,300,No,505
200486,486,17,4,2,1.5,Yes,120,No,490
162307,365,15,6,2,2,No,120,Yes,505
891,358,15,6,2,2,Yes,120,No,555
267480,513,17,4,2,2.4,Yes,40,Yes,357
252552,315,15,6,1,2,No,80,Yes,460
111688,611,17,5,1,2.4,Yes,80,Yes,570
141375,133,15,4,4,2.4,Yes,120,Yes,630
171254,716,17,5,4,2.4,No,80,No,660
239451,232,15,5,2,2.4,Yes,300,No,510
37767,77,15,4,2,2,No,120,Yes,445
207451,31,15,4,1,2,No,300,Yes,450
183003,231,15,5,2,2.4,Yes,300,Yes,570
279547,787,17,6,2,2,Yes,80,Yes,625
44119,449,17,4,1,2,Yes,40,Yes,495
51625,47,15,4,1,2.4,No,300,Yes,364
183945,150,15,5,1,1.5,Yes,120,No,355
36909,310,15,6,1,2,Yes,120,No,485
282472,122,15,4,4,2,No,40,No,475
133794,585,17,5,1,1.5,No,40,Yes,460
62945,195,15,5,2,1.5,Yes,80,Yes,430
211032,443,17,4,1,1.5,No,80,Yes,470
192082,466,17,4,1,2.4,Yes,40,No,450
16408,210,15,5,2,2,Yes,40,No,395
102090,315,15,6,1,2,No,80,Yes,485
236357,111,15,4,4,1.5,No,300,Yes,620
252613,588,17,5,1,1.5,No,80,No,430
132927,372,15,6,2,2.4,Yes,80,No,540
284556,203,15,5,2,1.5,No,80,Yes,350
171303,67,15,4,2,2,Yes,80,Yes,405
68588,603,17,5,1,2,No,80,Yes,
164910,133,15,4,4,2.4,Yes,120,Yes,630
42166,328,15,6,1,2.4,Yes,300,No,590
227031,182,15,5,1,2.4,Yes,120,No,425
192818,822,17,6,4,1.5,Yes,120,No,730
188994,746,17,6,1,2,No,40,No,505
221430,545,17,4,4,2,Yes,40,Yes,645
205248,686,17,5,4,1.5,No,120,No,630
44978,659,17,5,2,2.4,Yes,80,Yes,441
70051,774,17,6,2,1.5,Yes,120,No,630
180764,513,17,4,2,2.4,Yes,40,Yes,540
132262,717,17,5,4,2.4,No,120,Yes,730
158839,352,15,6,2,1.5,No,300,No,490
201309,255,15,5,4,1.5,No,300,Yes,640
27369,310,15,6,1,2,Yes,120,No,490
223421,86,15,4,2,2.4,Yes,120,No,430
273255,100,15,4,4,1.5,Yes,80,No,510
24703,356,15,6,2,2,Yes,80,No,505
221618,719,17,5,4,2.4,No,300,Yes,790
236460,492,17,4,2,1.5,No,80,No,440
160055,165,15,5,1,2,Yes,120,Yes,
124027,198,15,5,2,1.5,Yes,120,No,380
164823,365,15,6,2,2,No,120,Yes,505
153280,337,15,6,2,1.5,Yes,40,Yes,440
53792,84,15,4,2,2.4,Yes,80,No,322
57721,42,15,4,1,2.4,No,40,No,350
181598,685,17,5,4,1.5,No,120,Yes,476
255589,82,15,4,2,2.4,Yes,40,No,360
76418,398,15,6,4,1.5,No,120,No,610
155472,295,15,6,1,1.5,Yes,300,Yes,385
115042,27,15,4,1,2,No,80,Yes,380
259355,5,15,4,1,1.5,Yes,120,Yes,375
15445,362,15,6,2,2,No,40,No,465
25115,355,15,6,2,2,Yes,80,Yes,555
52106,624,17,5,1,2.4,No,300,No,590
272764,839,17,6,4,2,Yes,300,Yes,865
95363,452,17,4,1,2,Yes,80,No,480
272847,197,15,5,2,1.5,Yes,120,Yes,390
275527,533,17,4,4,1.5,Yes,120,Yes,476
33726,203,15,5,2,1.5,No,80,Yes,420
223472,342,15,6,2,1.5,Yes,120,No,430
139920,223,15,5,2,2,No,300,Yes,495
272275,792,17,6,2,2,Yes,300,No,655
108921,7,15,4,1,1.5,Yes,300,Yes,455
189834,77,15,4,2,2,No,120,Yes,395
266265,592,17,5,1,1.5,No,300,No,510
277130,604,17,5,1,2,No,80,No,455
148286,456,17,4,1,2,Yes,300,No,550
279001,89,15,4,2,2.4,No,40,Yes,390
78836,100,15,4,4,1.5,Yes,80,No,510
292506,726,17,6,1,1.5,Yes,120,No,550
94959,56,15,4,2,1.5,Yes,300,No,430
155894,197,15,5,2,1.5,Yes,120,Yes,294
14409,74,15,4,2,2,No,40,No,365
65606,230,15,5,2,2.4,Yes,120,No,500
69647,743,17,6,1,2,Yes,300,Yes,715
241675,518,17,4,2,2.4,Yes,120,No,530
90772,684,17,5,4,1.5,No,80,No,610
131235,658,17,5,2,2.4,Yes,40,No,520
37279,319,15,6,1,2,No,300,Yes,575
259602,240,15,5,2,2.4,No,300,No,480
286414,420,15,6,4,2.4,Yes,80,No,462
199946,290,15,6,1,1.5,Yes,40,No,375
271364,827,17,6,4,1.5,No,80,Yes,740
223873,732,17,6,1,1.5,No,80,No,515
134437,152,15,5,1,1.5,Yes,300,No,425
203701,120,15,4,4,2,Yes,300,No,615
193665,674,17,5,4,1.5,Yes,40,No,590
144443,470,17,4,1,2.4,Yes,120,No,515
68453,506,17,4,2,2,No,40,No,475
91214,110,15,4,4,1.5,No,120,No,510
171480,750,17,6,1,2,No,120,No,570
25144,52,15,4,2,1.5,Yes,80,No,380
146331,464,17,4,1,2,No,300,No,371
280752,699,17,5,4,2,No,80,Yes,685
245371,764,17,6,1,2.4,No,80,No,565
59483,518,17,4,2,2.4,Yes,120,No,580
231497,130,15,4,4,2.4,Yes,40,No,520
256551,213,15,5,2,2,Yes,120,Yes,415
65057,191,15,5,1,2.4,No,300,Yes,540
154524,21,15,4,1,2,Yes,120,Yes,415
156247,324,15,6,1,2.4,Yes,80,No,
98927,595,17,5,1,2,Yes,80,Yes,550
274894,582,17,5,1,1.5,Yes,120,No,329
253273,212,15,5,2,2,Yes,80,No,345
88279,233,15,5,2,2.4,No,40,Yes,460
218881,618,17,5,1,2.4,No,40,No,445
191020,55,15,4,2,1.5,Yes,300,Yes,450
38680,303,15,6,1,1.5,No,300,Yes,550
82310,348,15,6,2,1.5,No,80,No,430
234137,158,15,5,1,1.5,No,120,No,330
238885,538,17,4,4,1.5,No,40,No,550
278013,590,17,5,1,1.5,No,120,No,450
70893,395,15,6,4,1.5,No,80,Yes,448
285559,686,17,5,4,1.5,No,120,No,441
123608,408,15,6,4,2,Yes,300,No,715
260984,55,15,4,2,1.5,Yes,300,Yes,301
165706,747,17,6,1,2,No,80,Yes,420
8569,168,15,5,1,2,Yes,300,No,480
68324,64,15,4,2,1.5,No,300,No,420
172127,418,15,6,4,2.4,Yes,40,No,620
20345,348,15,6,2,1.5,No,80,No,470
278636,311,15,6,1,2,Yes,300,Yes,560
130491,410,15,6,4,2,No,40,No,575
212623,542,17,4,4,1.5,No,120,No,610
90176,787,17,6,2,2,Yes,80,Yes,675
135171,375,15,6,2,2.4,Yes,300,Yes,670
95737,69,15,4,2,2,Yes,120,Yes,445
144615,181,15,5,1,2.4,Yes,120,Yes,
82991,283,15,5,4,2.4,No,80,Yes,610
290192,642,17,5,2,2,Yes,40,No,455
220764,418,15,6,4,2.4,Yes,40,No,620
206920,351,15,6,2,1.5,No,300,Yes,530
12518,358,15,6,2,2,Yes,120,No,545
32104,215,15,5,2,2,Yes,300,Yes,545
137412,622,17,5,1,2.4,No,120,No,520
252586,636,17,5,2,1.5,No,80,No,450
199161,248,15,5,4,1.5,Yes,300,No,610
92108,199,15,5,2,1.5,Yes,300,Yes,500
18819,73,15,4,2,2,No,40,Yes,405
206231,623,17,5,1,2.4,No,300,Yes,620
171484,740,17,6,1,2,Yes,80,No,570
162728,136,15,4,4,2.4,Yes,300,No,640
106430,542,17,4,4,1.5,No,120,No,610
194906,194,15,5,2,1.5,Yes,40,No,300
219531,322,15,6,1,2.4,Yes,40,No,445
73186,453,17,4,1,2,Yes,120,Yes,550
314,13,15,4,1,1.5,No,120,Yes,410
250004,438,17,4,1,1.5,Yes,120,No,450
150260,520,17,4,2,2.4,Yes,300,No,427
68081,606,17,5,1,2,No,120,No,505
173887,122,15,4,4,2,No,40,No,
112117,324,15,6,1,2.4,Yes,80,No,500
215005,90,15,4,2,2.4,No,40,No,360
150994,80,15,4,2,2,No,300,No,415
236580,506,17,4,2,2,No,40,No,425
91225,690,17,5,4,2,Yes,40,No,615
224665,230,15,5,2,2.4,Yes,120,No,450
205552,521,17,4,2,2.4,No,40,Yes,510
268909,504,17,4,2,2,Yes,300,No,555
187203,143,15,4,4,2.4,No,300,Yes,670
109898,497,17,4,2,2,Yes,40,Yes,525
51542,110,15,4,4,1.5,No,120,No,510
134578,390,15,6,4,1.5,Yes,120,No,630
255607,159,15,5,1,1.5,No,300,Yes,435
597,149,15,5,1,1.5,Yes,120,Yes,450
135890,795,17,6,2,2,No,80,Yes,645
16675,362,15,6,2,2,No,40,No,455
200620,259,15,5,4,2,Yes,80,Yes,605
79453,140,15,4,4,2.4,No,80,No,540
51157,317,15,6,1,2,No,120,Yes,510
274674,135,15,4,4,2.4,Yes,300,Yes,483
73237,538,17,4,4,1.5,No,40,No,550
154329,686,17,5,4,1.5,No,120,No,441
130564,126,15,4,4,2,No,120,No,535
122430,476,17,4,1,2.4,No,80,No,480
198560,503,17,4,2,2,Yes,300,Yes,625
170555,124,15,4,4,2,No,80,No,515
197673,296,15,6,1,1.5,Yes,300,No,495
145706,49,15,4,2,1.5,Yes,40,Yes,238
18822,172,15,5,1,2,No,80,No,
23065,11,15,4,1,1.5,No,80,Yes,266
148037,249,15,5,4,1.5,No,40,Yes,520
154150,522,17,4,2,2.4,No,40,No,329
114863,639,17,5,2,1.5,No,300,Yes,620
129641,325,15,6,1,2.4,Yes,120,Yes,570
294269,206,15,5,2,1.5,No,120,No,320
290704,534,17,4,4,1.5,Yes,120,No,630
261312,365,15,6,2,2,No,120,Yes,475
245142,571,17,4,4,2.4,No,80,Yes,690
210572,263,15,5,4,2,Yes,300,Yes,685
183750,747,17,6,1,2,No,80,Yes,595
112716,398,15,6,4,1.5,No,120,No,610
149641,199,15,5,2,1.5,Yes,300,Yes,480
56281,102,15,4,4,1.5,Yes,120,No,530
269767,537,17,4,4,1.5,No,40,Yes,600
192529,23,15,4,1,2,Yes,300,Yes,470
36578,224,15,5,2,2,No,300,No,475
34373,211,15,5,2,2,Yes,80,Yes,465
17755,337,15,6,2,1.5,Yes,40,Yes,500
190853,40,15,4,1,2.4,Yes,300,No,470
56471,766,17,6,1,2.4,No,120,No,610
42192,136,15,4,4,2.4,Yes,300,No,640
144996,405,15,6,4,2,Yes,120,Yes,705
83575,564,17,4,4,2.4,Yes,80,No,660
168061,100,15,4,4,1.5,Yes,80,No,357
296627,80,15,4,2,2,No,300,No,385
242620,151,15,5,1,1.5,Yes,300,Yes,460
27453,158,15,5,1,1.5,No,120,No,365
242517,596,17,5,1,2,Yes,80,No,480
257279,307,15,6,1,2,Yes,80,Yes,480
143835,864,17,6,4,2.4,No,300,No,820
107605,452,17,4,1,2,Yes,80,No,475
289131,689,17,5,4,2,Yes,40,Yes,
49410,437,17,4,1,1.5,Yes,120,Yes,371
109763,480,17,4,1,2.4,No,300,No,560
122392,66,15,4,2,2,Yes,40,No,325
192681,78,15,4,2,2,No,120,No,345
101551,597,17,5,1,2,Yes,120,Yes,570
28513,365,15,6,2,2,No,120,Yes,555
247543,630,17,5,2,1.5,Yes,120,No,500
170144,470,17,4,1,2.4,Yes,120,No,515
183023,761,17,6,1,2.4,No,40,Yes,580
198460,238,15,5,2,2.4,No,120,No,440
13238,64,15,4,2,1.5,No,300,No,460
44954,261,15,5,4,2,Yes,120,Yes,625
243459,410,15,6,4,2,No,40,No,575
134449,7,15,4,1,1.5,Yes,300,Yes,455
277138,214,15,5,2,2,Yes,120,No,365
279613,316,15,6,1,2,No,80,No,410
27133,337,15,6,2,1.5,Yes,40,Yes,490
60665,534,17,4,4,1.5,Yes,120,No,630
49156,437,17,4,1,1.5,Yes,120,Yes,530
7127,150,15,5,1,1.5,Yes,120,No,400
145479,214,15,5,2,2,Yes,120,No,395
40141,119,15,4,4,2,Yes,300,Yes,665
192658,777,17,6,2,1.5,No,40,Yes,560
223185,859,17,6,4,2.4,No,80,Yes,790
102334,283,15,5,4,2.4,No,80,Yes,610
82731,332,15,6,1,2.4,No,80,No,485
180985,221,15,5,2,2,No,120,Yes,
150478,775,17,6,2,1.5,Yes,300,Yes,497
78161,328,15,6,1,2.4,Yes,300,No,585
88419,714,17,5,4,2.4,No,40,No,620
169452,126,15,4,4,2,No,120,No,535
251479,494,17,4,2,1.5,No,120,No,450
177499,248,15,5,4,1.5,Yes,300,No,610
124846,197,15,5,2,1.5,Yes,120,Yes,430
215123,116,15,4,4,2,Yes,80,No,535
87568,102,15,4,4,1.5,Yes,120,No,530
238866,313,15,6,1,2,No,40,Yes,425
1037,363,15,6,2,2,No,80,Yes,565
179343,459,17,4,1,2,No,80,Yes,500
286021,816,17,6,2,2.4,No,300,No,660
287879,486,17,4,2,1.5,Yes,120,No,470
211262,732,17,6,1,1.5,No,80,No,520
120468,16,15,4,1,1.5,No,300,No,385
12720,317,15,6,1,2,No,120,Yes,530
288714,518,17,4,2,2.4,Yes,120,No,520
287887,724,17,6,1,1.5,Yes,80,No,530
235046,851,17,6,4,2.4,Yes,80,Yes,810
119393,794,17,6,2,2,No,40,No,555
156853,176,15,5,1,2,No,300,No,425
283450,374,15,6,2,2.4,Yes,120,No,520
102346,349,15,6,2,1.5,No,120,Yes,500
206906,568,17,4,4,2.4,Yes,300,No,740
259989,623,17,5,1,2.4,No,300,Yes,427
182358,122,15,4,4,2,No,40,No,475
216828,445,17,4,1,1.5,No,120,Yes,485
177044,40,15,4,1,2.4,Yes,300,No,475
99025,269,15,5,4,2,No,120,Yes,605
91811,504,17,4,2,2,Yes,300,No,605
10296,294,15,6,1,1.5,Yes,120,No,475
186097,747,17,6,1,2,No,80,Yes,595
75849,769,17,6,2,1.5,Yes,40,Yes,610
15404,364,15,6,2,2,No,80,No,505
113835,131,15,4,4,2.4,Yes,80,Yes,610
228901,368,15,6,2,2,No,300,No,495
186906,172,15,5,1,2,No,80,No,340
102365,732,17,6,1,1.5,No,80,No,535
18134,65,15,4,2,2,Yes,40,Yes,
213213,806,17,6,2,2.4,Yes,120,No,640
56151,478,17,4,1,2.4,No,120,No,510
64631,143,15,4,4,2.4,No,300,Yes,670
70856,646,17,5,2,2,Yes,120,No,575
205889,302,15,6,1,1.5,No,120,No,415
58174,134,15,4,4,2.4,Yes,120,No,580
206627,160,15,5,1,1.5,No,300,No,395
73149,829,17,6,4,1.5,No,120,Yes,760
3431,159,15,5,1,1.5,No,300,Yes,490
266224,125,15,4,4,2,No,120,Yes,
225788,62,15,4,2,1.5,No,120,No,310
187077,80,15,4,2,2,No,300,No,405
224324,88,15,4,2,2.4,Yes,300,No,490
173579,500,17,4,2,2,Yes,80,No,505
45306,69,15,4,2,2,Yes,120,Yes,455
176368,116,15,4,4,2,Yes,80,No,
156953,611,17,5,1,2.4,Yes,80,Yes,565
287841,215,15,5,2,2,Yes,300,Yes,475
76619,393,15,6,4,1.5,No,40,Yes,600
38175,311,15,6,1,2,Yes,300,Yes,595
106757,570,17,4,4,2.4,No,40,No,600
112287,504,17,4,2,2,Yes,300,No,595
23239,342,15,6,2,1.5,Yes,120,No,510
148975,580,17,5,1,1.5,Yes,80,No,465
99585,51,15,4,2,1.5,Yes,80,Yes,400
269031,14,15,4,1,1.5,No,120,No,
69723,209,15,5,2,2,Yes,40,Yes,
289333,219,15,5,2,2,No,80,Yes,375
173022,372,15,6,2,2.4,Yes,80,No,530
147966,510,17,4,2,2,No,120,No,
127451,87,15,4,2,2.4,Yes,300,Yes,570
81839,4,15,4,1,1.5,Yes,80,No,330
118551,826,17,6,4,1.5,No,40,No,650
73282,852,17,6,4,2.4,Yes,80,No,760
171607,533,17,4,4,1.5,Yes,120,Yes,680
65979,742,17,6,1,2,Yes,120,No,605
202057,809,17,6,2,2.4,No,40,Yes,610
121178,219,15,5,2,2,No,80,Yes,415
136238,534,17,4,4,1.5,Yes,120,No,630
278722,322,15,6,1,2.4,Yes,40,No,440
126971,414,15,6,4,2,No,120,No,635
160192,673,17,5,4,1.5,Yes,40,Yes,640
279662,69,15,4,2,2,Yes,120,Yes,395
219204,281,15,5,4,2.4,No,40,Yes,570
182456,236,15,5,2,2.4,No,80,No,420
297284,714,17,5,4,2.4,No,40,No,620
99084,583,17,5,1,1.5,Yes,300,Yes,605
206742,214,15,5,2,2,Yes,120,No,385
157284,443,17,4,1,1.5,No,80,Yes,475
251440,176,15,5,1,2,No,300,No,410
282388,121,15,4,4,2,No,40,Yes,525
174390,167,15,5,1,2,Yes,300,Yes,495
173922,357,15,6,2,2,Yes,120,Yes,
220843,497,17,4,2,2,Yes,40,Yes,495
30482,75,15,4,2,2,No,80,Yes,435
175892,653,17,5,2,2,No,120,Yes,
127127,591,17,5,1,1.5,No,300,Yes,580
116812,792,17,6,2,2,Yes,300,No,695
179978,30,15,4,1,2,No,120,No,345
201099,686,17,5,4,1.5,No,120,No,630
280784,579,17,5,1,1.5,Yes,80,Yes,500
104954,642,17,5,2,2,Yes,40,No,495
75448,517,17,4,2,2.4,Yes,120,Yes,620
133652,121,15,4,4,2,No,40,Yes,525
244891,304,15,6,1,1.5,No,300,No,470
46195,506,17,4,2,2,No,40,No,475
240984,738,17,6,1,2,Yes,40,No,520
21135,309,15,6,1,2,Yes,120,Yes,545
134999,384,15,6,2,2.4,No,300,No,600
29060,173,15,5,1,2,No,120,Yes,440
10239,2,15,4,1,1.5,Yes,40,No,315
209278,690,17,5,4,2,Yes,40,No,615
139543,522,17,4,2,2.4,No,40,No,480
23861,346,15,6,2,1.5,No,40,No,420
191980,266,15,5,4,2,No,40,No,495
292126,195,15,5,2,1.5,Yes,80,Yes,259
93539,683,17,5,4,1.5,No,80,Yes,660
74521,596,17,5,1,2,Yes,80,No,500
184964,621,17,5,1,2.4,No,120,Yes,560
269244,246,15,5,4,1.5,Yes,120,No,550
93020,625,17,5,2,1.5,Yes,40,Yes,530
43892,439,17,4,1,1.5,Yes,300,Yes,590
160907,136,15,4,4,2.4,Yes,300,No,640
89322,78,15,4,2,2,No,120,No,375
199434,83,15,4,2,2.4,Yes,80,Yes,470
190282,860,17,6,4,2.4,No,80,No,740
251177,464,17,4,1,2,No,300,No,515
30769,293,15,6,1,1.5,Yes,120,Yes,515
12881,152,15,5,1,1.5,Yes,300,No,455
29111,58,15,4,2,1.5,No,40,No,320
165850,481,17,4,2,1.5,Yes,40,Yes,343
158773,431,15,6,4,2.4,No,300,Yes,770
17616,311,15,6,1,2,Yes,300,Yes,
79745,401,15,6,4,2,Yes,40,Yes,645
66110,743,17,6,1,2,Yes,300,Yes,
93866,627,17,5,2,1.5,Yes,80,Yes,570
225537,32,15,4,1,2,No,300,No,395
67562,267,15,5,4,2,No,80,Yes,585
2611,157,15,5,1,1.5,No,120,Yes,430
247024,700,17,5,4,2,No,80,No,635
47906,86,15,4,2,2.4,Yes,120,No,480
157449,420,15,6,4,2.4,Yes,80,No,660
195276,707,17,5,4,2.4,Yes,80,Yes,730
181246,502,17,4,2,2,Yes,120,No,525
162865,137,15,4,4,2.4,No,40,Yes,550
212394,362,15,6,2,2,No,40,No,385
102238,446,17,4,1,1.5,No,120,No,455
79945,489,17,4,2,1.5,No,40,Yes,490
224935,332,15,6,1,2.4,No,80,No,465
238051,795,17,6,2,2,No,80,Yes,615
216762,677,17,5,4,1.5,Yes,120,Yes,700
93223,116,15,4,4,2,Yes,80,No,535
278565,337,15,6,2,1.5,Yes,40,Yes,410
46049,114,15,4,4,2,Yes,40,No,495
265162,518,17,4,2,2.4,Yes,120,No,364
130240,687,17,5,4,1.5,No,300,Yes,740
14136,204,15,5,2,1.5,No,80,No,400
245546,490,17,4,2,1.5,No,40,No,400
276319,286,15,5,4,2.4,No,120,No,406
131267,210,15,5,2,2,Yes,40,No,345
231706,37,15,4,1,2.4,Yes,120,Yes,455
281731,297,15,6,1,1.5,No,40,Yes,
61388,463,17,4,1,2,No,300,Yes,
146994,213,15,5,2,2,Yes,120,Yes,
222210,60,15,4,2,1.5,No,80,No,290
23039,297,15,6,1,1.5,No,40,Yes,440
101282,260,15,5,4,2,Yes,80,No,555
83032,227,15,5,2,2.4,Yes,80,Yes,520
120487,91,15,4,2,2.4,No,80,Yes,470
158880,607,17,5,1,2,No,300,Yes,600
273276,299,15,6,1,1.5,No,80,Yes,435
220530,506,17,4,2,2,No,40,No,425
116869,649,17,5,2,2,No,40,Yes,525
71946,134,15,4,4,2.4,Yes,120,No,580
201980,461,17,4,1,2,No,120,Yes,515
55249,523,17,4,2,2.4,No,80,Yes,413
89895,716,17,5,4,2.4,No,80,No,660
224084,378,15,6,2,2.4,No,40,No,450
126845,258,15,5,4,2,Yes,40,No,515
11810,73,15,4,2,2,No,40,Yes,415
91092,532,17,4,4,1.5,Yes,80,No,610
211202,477,17,4,1,2.4,No,120,Yes,540
111825,325,15,6,1,2.4,Yes,120,Yes,570
16438,310,15,6,1,2,Yes,120,No,495
154007,20,15,4,1,2,Yes,80,No,
246519,183,15,5,1,2.4,Yes,300,Yes,535
272445,61,15,4,2,1.5,No,120,Yes,350
43628,340,15,6,2,1.5,Yes,80,No,460
284397,134,15,4,4,2.4,Yes,120,No,406
192899,86,15,4,2,2.4,Yes,120,No,440
30483,311,15,6,1,2,Yes,300,Yes,600
112909,609,17,5,1,2.4,Yes,40,Yes,530
122141,443,17,4,1,1.5,No,80,Yes,480
289975,674,17,5,4,1.5,Yes,40,No,590
287164,520,17,4,2,2.4,Yes,300,No,580
18039,317,15,6,1,2,No,120,Yes,
243602,123,15,4,4,2,No,80,Yes,565
31024,160,15,5,1,1.5,No,300,No,420
254591,490,17,4,2,1.5,No,40,No,390
168129,149,15,5,1,1.5,Yes,120,Yes,410
61949,77,15,4,2,2,No,120,Yes,
73366,266,15,5,4,2,No,40,No,495
123335,273,15,5,4,2.4,Yes,40,Yes,590
34940,165,15,5,1,2,Yes,120,Yes,455
172048,514,17,4,2,2.4,Yes,40,No,490
240084,593,17,5,1,2,Yes,40,Yes,490
58424,711,17,5,4,2.4,Yes,300,Yes,810
179963,229,15,5,2,2.4,Yes,120,Yes,364
216377,754,17,6,1,2.4,Yes,40,No,545
206370,672,17,5,2,2.4,No,300,No,600
164069,70,15,4,2,2,Yes,120,No,
181044,184,15,5,1,2.4,Yes,300,No,495
54664,404,15,6,4,2,Yes,80,No,
288529,468,17,4,1,2.4,Yes,80,No,480
25587,304,15,6,1,1.5,No,300,No,505
291830,476,17,4,1,2.4,No,80,No,322
105941,659,17,5,2,2.4,Yes,80,Yes,610
99153,486,17,4,2,1.5,Yes,120,No,520
250011,410,15,6,4,2,No,40,No,
217787,315,15,6,1,2,No,80,Yes,465
215035,667,17,5,2,2.4,No,80,Yes,570
236232,316,15,6,1,2,No,80,No,415
205709,37,15,4,1,2.4,Yes,120,Yes,460
76820,394,15,6,4,1.5,No,40,No,550
42117,726,17,6,1,1.5,Yes,120,No,580
277205,664,17,5,2,2.4,Yes,300,No,420
184872,250,15,5,4,1.5,No,40,No,470
170559,235,15,5,2,2.4,No,80,Yes,480
121365,463,17,4,1,2,No,300,Yes,585
194069,470,17,4,1,2.4,Yes,120,No,510
63350,179,15,5,1,2.4,Yes,80,Yes,480
20016,13,15,4,1,1.5,No,120,Yes,400
137574,165,15,5,1,2,Yes,120,Yes,440
412,32,15,4,1,2,No,300,No,445
47779,814,17,6,2,2.4,No,120,No,660
37526,30,15,4,1,2,No,120,No,365
191611,622,17,5,1,2.4,No,120,No,510
287763,593,17,5,1,2,Yes,40,Yes,485
107929,346,15,6,2,1.5,No,40,No,380
292376,212,15,5,2,2,Yes,80,No,345
199206,326,15,6,1,2.4,Yes,120,No,510
10246,76,15,4,2,2,No,80,No,405
127414,60,15,4,2,1.5,No,80,No,320
193578,96,15,4,2,2.4,No,300,No,480
165298,335,15,6,1,2.4,No,300,Yes,605
229874,114,15,4,4,2,Yes,40,No,495
192917,489,17,4,2,1.5,No,40,Yes,460
181300,585,17,5,1,1.5,No,40,Yes,
289871,767,17,6,1,2.4,No,300,Yes,690
76286,579,17,5,1,1.5,Yes,80,Yes,525
202038,93,15,4,2,2.4,No,120,Yes,470
6044,315,15,6,1,2,No,80,Yes,515
295853,64,15,4,2,1.5,No,300,No,252
294575,76,15,4,2,2,No,80,No,305
113106,332,15,6,1,2.4,No,80,No,480
29682,348,15,6,2,1.5,No,80,No,460
267230,79,15,4,2,2,No,300,Yes,435
258479,358,15,6,2,2,Yes,120,No,445
23685,363,15,6,2,2,No,80,Yes,535
32887,15,15,4,1,1.5,No,300,Yes,450
169363,739,17,6,1,2,Yes,80,Yes,620
154469,75,15,4,2,2,No,80,Yes,385
110752,590,17,5,1,1.5,No,120,No,470
10594,366,15,6,2,2,No,120,No,525
114164,591,17,5,1,1.5,No,300,Yes,580
224732,648,17,5,2,2,Yes,300,No,585
205079,714,17,5,4,2.4,No,40,No,620
52445,593,17,5,1,2,Yes,40,Yes,
52763,570,17,4,4,2.4,No,40,No,420
185199,656,17,5,2,2,No,300,No,575
119255,335,15,6,1,2.4,No,300,Yes,610
42103,182,15,5,1,2.4,Yes,120,No,450
162665,395,15,6,4,1.5,No,80,Yes,640
60957,481,17,4,2,1.5,Yes,40,Yes,520
126030,433,17,4,1,1.5,Yes,40,Yes,460
71155,354,15,6,2,2,Yes,40,No,445
33006,205,15,5,2,1.5,No,120,Yes,440
130090,755,17,6,1,2.4,Yes,80,Yes,650
282264,172,15,5,1,2,No,80,No,231
189652,802,17,6,2,2.4,Yes,40,No,580
281566,597,17,5,1,2,Yes,120,Yes,545
35508,360,15,6,2,2,Yes,300,No,575
29173,364,15,6,2,2,No,80,No,485
228438,76,15,4,2,2,No,80,No,315
50721,651,17,5,2,2,No,80,Yes,585
62561,246,15,5,4,1.5,Yes,120,No,550
126552,851,17,6,4,2.4,Yes,80,Yes,810
37555,170,15,5,1,2,No,40,No,325
146822,605,17,5,1,2,No,120,Yes,378
62257,22,15,4,1,2,Yes,120,No,266
285651,23,15,4,1,2,Yes,300,Yes,460
20868,293,15,6,1,1.5,Yes,120,Yes,364
209852,452,17,4,1,2,Yes,80,No,465
215846,123,15,4,4,2,No,80,Yes,565
176950,530,17,4,4,1.5,Yes,40,No,399
234001,804,17,6,2,2.4,Yes,80,No,610
75218,641,17,5,2,2,Yes,40,Yes,555
46196,63,15,4,2,1.5,No,300,Yes,470
210387,54,15,4,2,1.5,Yes,120,No,340
227990,168,15,5,1,2,Yes,300,No,435
259650,470,17,4,1,2.4,Yes,120,No,500
283897,802,17,6,2,2.4,Yes,40,No,560
12656,151,15,5,1,1.5,Yes,300,Yes,505
255171,314,15,6,1,2,No,40,No,370
33530,6,15,4,1,1.5,Yes,120,No,360
272807,732,17,6,1,1.5,No,80,No,357
79305,37,15,4,1,2.4,Yes,120,Yes,475
57326,68,15,4,2,2,Yes,80,No,385
152112,110,15,4,4,1.5,No,120,No,357
53643,377,15,6,2,2.4,No,40,Yes,550
105526,96,15,4,2,2.4,No,300,No,500
70660,192,15,5,1,2.4,No,300,No,490
130601,221,15,5,2,2,No,120,Yes,435
41463,281,15,5,4,2.4,No,40,Yes,570
25041,80,15,4,2,2,No,300,No,465
24083,63,15,4,2,1.5,No,300,Yes,490
230969,460,17,4,1,2,No,80,No,440
175613,292,15,6,1,1.5,Yes,80,No,294
121479,540,17,4,4,1.5,No,80,No,590
141620,165,15,5,1,2,Yes,120,Yes,440
293203,746,17,6,1,2,No,40,No,495
245289,88,15,4,2,2.4,Yes,300,No,490
167729,340,15,6,2,1.5,Yes,80,No,430
256517,361,15,6,2,2,No,40,Yes,
25127,29,15,4,1,2,No,120,Yes,420
24915,175,15,5,1,2,No,300,Yes,500
