IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate,ticker,hotel,book_id,ArrivalDate
1,4,2016,Jan,5,26,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit,       NULL,       NULL,0,Transient,38,0,0,Canceled,1/25/2016,2,Resort,RTransient2016January26-2,1/26/2016
1,83,2016,Feb,6,4,1,3,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit,240,       NULL,0,Transient,98,0,0,Canceled,1/9/2016,5,Resort,RTransient2016February4-5,2/4/2016
1,72,2016,Feb,6,6,2,1,2,0,0,HB       ,PRT,Groups,Direct,0,0,0,D               ,D               ,0,No Deposit,       NULL,       NULL,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,17,Resort,RTransient-Party2016February6-17,2/6/2016
0,103,2016,Feb,7,9,0,2,2,0,0,HB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,332,       NULL,0,Transient-Party,50,0,0,Check-Out,2/11/2016,13,Resort,RTransient-Party2016February9-13,2/9/2016
1,64,2016,Feb,7,11,1,3,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,15,       NULL,0,Transient,25,0,0,Canceled,12/30/2015,8,Resort,RTransient2016February11-8,2/11/2016
0,230,2016,Feb,7,11,2,3,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit,314,       NULL,0,Transient,46.8,0,0,Check-Out,2/16/2016,17,Resort,RTransient2016February11-17,2/11/2016
1,140,2016,Feb,7,12,0,2,2,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,       NULL,       NULL,0,Transient,50,0,0,Canceled,12/11/2015,5,Resort,RTransient2016February12-5,2/12/2016
1,112,2016,Feb,7,12,0,2,2,0,0,FB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,134,       NULL,0,Transient-Party,68,0,0,Canceled,2/5/2016,11,Resort,RTransient-Party2016February12-11,2/12/2016
0,112,2016,Feb,7,12,0,2,2,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,134,       NULL,0,Transient-Party,70,0,0,Check-Out,2/14/2016,32,Resort,RTransient-Party2016February12-32,2/12/2016
1,140,2016,Feb,7,12,0,2,2,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,       NULL,       NULL,0,Transient,50,0,0,Canceled,12/11/2015,58,Resort,RTransient2016February12-58,2/12/2016
1,140,2016,Feb,7,12,0,2,2,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,       NULL,       NULL,0,Transient,50,0,0,Canceled,12/11/2015,59,Resort,RTransient2016February12-59,2/12/2016
1,0,2016,Feb,7,13,0,1,2,1,0,BB       ,PRT,Direct,Direct,0,0,0,G               ,G               ,0,No Deposit,       NULL,       NULL,0,Transient,107,0,0,Canceled,2/13/2016,3,Resort,RTransient2016February13-3,2/13/2016
1,44,2016,Feb,8,17,2,6,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,240,       NULL,0,Transient,48,0,2,Canceled,2/1/2016,4,Resort,RTransient2016February17-4,2/17/2016
0,100,2016,Feb,8,20,2,1,2,0,0,BB       ,IRL,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit,250,       NULL,0,Transient,38.32,0,1,Check-Out,2/23/2016,6,Resort,RTransient2016February20-6,2/20/2016
0,108,2016,Feb,8,20,4,10,2,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit,115,       NULL,0,Transient-Party,63.9,0,1,Check-Out,3/5/2016,2,Resort,RTransient-Party2016February20-2,2/20/2016
1,74,2016,Feb,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,68,       NULL,0,Transient,70,0,0,Canceled,1/21/2016,24,Resort,RTransient2016February26-24,2/26/2016
0,123,2016,Feb,9,27,1,1,2,0,0,FB       ,ESP,Groups,Direct,0,0,0,A               ,A               ,0,No Deposit,38,       NULL,0,Transient-Party,64,0,0,Check-Out,2/29/2016,12,Resort,RTransient-Party2016February27-12,2/27/2016
1,42,2016,Feb,9,27,1,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,240,       NULL,0,Transient,48,0,1,Canceled,2/3/2016,6,Resort,RTransient2016February27-6,2/27/2016
0,123,2016,Feb,9,27,1,1,2,0,0,FB       ,ESP,Groups,Direct,0,0,0,A               ,A               ,0,No Deposit,38,       NULL,0,Transient-Party,64,0,0,Check-Out,2/29/2016,19,Resort,RTransient-Party2016February27-19,2/27/2016
0,123,2016,Feb,9,27,1,1,2,0,0,FB       ,ESP,Groups,Direct,0,0,0,A               ,C               ,0,No Deposit,38,       NULL,0,Transient-Party,64,0,0,Check-Out,2/29/2016,21,Resort,RTransient-Party2016February27-21,2/27/2016
1,19,2016,Feb,10,28,4,6,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,240,       NULL,0,Transient,48,0,0,Canceled,2/19/2016,6,Resort,RTransient2016February28-6,2/28/2016
1,144,2016,Mar,10,1,0,3,1,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit,240,       NULL,0,Transient,70,0,2,Canceled,1/12/2016,2,Resort,RTransient2016March1-2,3/1/2016
1,2,2016,Mar,10,4,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,F               ,F               ,0,No Deposit,       NULL,       NULL,0,Transient,75,0,1,No-Show,3/4/2016,1,Resort,RTransient2016March4-1,3/4/2016
1,49,2016,Mar,10,5,2,2,2,0,0,HB       ,PRT,Groups,Direct,0,0,0,E               ,E               ,0,No Deposit,       NULL,       NULL,0,Transient-Party,81,0,0,Canceled,1/20/2016,9,Resort,RTransient-Party2016March5-9,3/5/2016
1,228,2016,Mar,11,11,1,2,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit,250,       NULL,0,Transient,39.1,0,1,No-Show,3/11/2016,6,Resort,RTransient2016March11-6,3/11/2016
1,19,2016,Mar,13,20,2,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,327,       NULL,0,Transient,29,0,0,Canceled,3/1/2016,7,Resort,RTransient2016March20-7,3/20/2016
1,136,2016,Mar,13,24,0,3,2,0,0,FB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,       NULL,       NULL,0,Transient-Party,38,0,0,Canceled,11/9/2015,53,Resort,RTransient-Party2016March24-53,3/24/2016
0,192,2016,Mar,13,25,1,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,240,       NULL,0,Transient,50.4,0,2,Check-Out,3/28/2016,4,Resort,RTransient2016March25-4,3/25/2016
1,38,2016,Mar,14,28,1,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit,240,       NULL,0,Transient,48,0,1,Canceled,3/14/2016,6,Resort,RTransient2016March28-6,3/28/2016
1,147,2016,Mar,14,28,2,5,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit,       NULL,       NULL,0,Transient-Party,73,0,0,Canceled,3/4/2016,11,Resort,RTransient-Party2016March28-11,3/28/2016
0,169,2016,Mar,14,31,0,3,2,0,0,BB       ,PRT,Groups,Direct,0,0,0,A               ,A               ,2,Refundable,       NULL,223,0,Transient-Party,66,0,0,Check-Out,4/3/2016,10,Resort,RTransient-Party2016March31-10,3/31/2016
1,212,2016,Apr,16,11,2,5,2,0,0,HB       ,PRT,Groups,Direct,0,0,0,D               ,D               ,0,Non Refund,273,       NULL,0,Transient,76.05,0,0,Canceled,10/16/2015,6,Resort,RTransient2016April11-6,4/11/2016
0,183,2016,Apr,16,16,1,1,1,0,0,HB       ,DEU,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit,298,       NULL,0,Transient-Party,54.5,0,0,Check-Out,4/18/2016,13,Resort,RTransient-Party2016April16-13,4/16/2016
0,185,2016,Apr,17,18,1,1,2,0,0,HB       ,DEU,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,298,       NULL,0,Transient-Party,85,0,0,Check-Out,4/20/2016,39,Resort,RTransient-Party2016April18-39,4/18/2016
1,83,2016,Apr,17,22,2,5,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,71,       NULL,0,Transient,46,0,0,Canceled,2/22/2016,8,Resort,RTransient2016April22-8,4/22/2016
1,83,2016,Apr,17,22,2,5,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,D               ,D               ,0,Non Refund,71,       NULL,0,Transient,58,0,0,Canceled,2/22/2016,18,Resort,RTransient2016April22-18,4/22/2016
1,98,2016,Apr,17,23,2,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,240,       NULL,0,Transient,73,0,1,Canceled,1/29/2016,10,Resort,RTransient2016April23-10,4/23/2016
1,80,2016,Apr,17,23,2,5,1,0,0,FB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,253,       NULL,0,Transient,54,0,1,Canceled,3/3/2016,17,Resort,RTransient2016April23-17,4/23/2016
0,189,2016,Apr,18,26,0,2,1,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit,248,       NULL,0,Transient-Party,30,0,0,Check-Out,4/28/2016,14,Resort,RTransient-Party2016April26-14,4/26/2016
1,12,2016,Apr,18,27,0,3,2,0,0,Undefined,PRT,Groups,Direct,0,0,0,A               ,A               ,1,No Deposit,385,       NULL,0,Transient-Party,72,0,0,Canceled,4/15/2016,5,Resort,RTransient-Party2016April27-5,4/27/2016
1,15,2016,Apr,18,28,0,2,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit,250,       NULL,0,Transient,65,0,0,Canceled,4/13/2016,2,Resort,RTransient2016April28-2,4/28/2016
1,101,2016,Apr,18,29,2,5,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit,95,       NULL,0,Transient-Party,47,0,0,Canceled,3/28/2016,3,Resort,RTransient-Party2016April29-3,4/29/2016
1,87,2016,Apr,18,29,2,5,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,71,       NULL,0,Transient,46,0,0,Canceled,3/1/2016,53,Resort,RTransient2016April29-53,4/29/2016
0,197,2016,Apr,18,30,1,1,2,0,0,HB       ,DEU,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,298,       NULL,0,Transient-Party,85,0,0,Check-Out,5/2/2016,11,Resort,RTransient-Party2016April30-11,4/30/2016
1,32,2016,Apr,18,30,2,5,2,0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit,240,       NULL,0,Transient,93.57,0,0,Canceled,4/18/2016,19,Resort,RTransient2016April30-19,4/30/2016
0,199,2016,May,19,2,1,1,2,0,0,HB       ,DEU,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,298,       NULL,0,Transient-Party,85,0,0,Check-Out,5/4/2016,5,Resort,RTransient-Party2016May2-5,5/2/2016
0,288,2016,May,19,3,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit,40,       NULL,0,Contract,55.83,0,0,Check-Out,5/10/2016,1,Resort,RContract2016May3-1,5/3/2016
1,12,2016,May,19,4,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit,       NULL,110,0,Transient,65.6,0,0,Canceled,4/29/2016,2,Resort,RTransient2016May4-2,5/4/2016
0,209,2016,May,19,5,1,3,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,240,       NULL,0,Transient,48.98,0,2,Check-Out,5/9/2016,8,Resort,RTransient2016May5-8,5/5/2016
1,174,2016,May,19,6,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,240,       NULL,0,Transient,65.7,0,0,Canceled,12/26/2015,11,Resort,RTransient2016May6-11,5/6/2016
0,235,2016,May,20,9,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,240,       NULL,0,Transient,65.7,0,2,Check-Out,5/16/2016,7,Resort,RTransient2016May9-7,5/9/2016
1,234,2016,May,20,9,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,184,       NULL,0,Transient,88,0,0,Canceled,4/23/2016,10,Resort,RTransient2016May9-10,5/9/2016
0,203,2016,May,20,10,0,2,2,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,248,       NULL,0,Transient-Party,46,0,0,Check-Out,5/12/2016,1,Resort,RTransient-Party2016May10-1,5/10/2016
0,236,2016,May,20,12,0,3,2,0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,2,No Deposit,315,       NULL,0,Transient-Party,58,0,0,Check-Out,5/15/2016,12,Resort,RTransient-Party2016May12-12,5/12/2016
1,25,2016,May,20,12,2,3,2,2,0,BB       ,NOR,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit,240,       NULL,0,Transient,135,0,0,Canceled,4/21/2016,5,Resort,RTransient2016May12-5,5/12/2016
1,9,2016,May,21,15,1,0,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,315,       NULL,0,Transient-Party,70,0,0,Canceled,5/6/2016,30,Resort,RTransient-Party2016May15-30,5/15/2016
1,151,2016,May,21,17,0,4,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,       NULL,       NULL,0,Transient,46,0,0,Canceled,1/25/2016,6,Resort,RTransient2016May17-6,5/17/2016
1,151,2016,May,21,17,0,4,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,       NULL,       NULL,0,Transient,46,0,0,Canceled,1/25/2016,10,Resort,RTransient2016May17-10,5/17/2016
1,40,2016,May,21,18,0,2,1,0,0,BB       ,PRT,Groups,Corporate,0,0,0,A               ,A               ,0,Non Refund,       NULL,       NULL,0,Transient,55,0,0,Canceled,4/13/2016,20,Resort,RTransient2016May18-20,5/18/2016
1,78,2016,May,21,21,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,240,       NULL,0,Transient,80,0,0,Canceled,4/9/2016,6,Resort,RTransient2016May21-6,5/21/2016
1,123,2016,May,21,21,2,1,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit,240,       NULL,0,Transient-Party,88,0,2,Canceled,3/29/2016,1,Resort,RTransient-Party2016May21-1,5/21/2016
0,223,2016,May,22,24,1,5,2,0,0,BB       ,GBR,Groups,Direct,0,0,0,A               ,A               ,1,No Deposit,       NULL,223,0,Transient-Party,66,0,0,Check-Out,5/30/2016,11,Resort,RTransient-Party2016May24-11,5/24/2016
1,228,2016,May,22,25,1,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,240,       NULL,0,Transient,52.2,0,1,Canceled,5/18/2016,10,Resort,RTransient2016May25-10,5/25/2016
0,225,2016,May,22,26,1,3,1,0,0,BB       ,GBR,Groups,Direct,0,0,0,A               ,A               ,2,No Deposit,       NULL,223,0,Transient-Party,60,0,0,Check-Out,5/30/2016,22,Resort,RTransient-Party2016May26-22,5/26/2016
0,225,2016,May,22,26,0,3,1,0,0,BB       ,GBR,Groups,Direct,0,0,0,A               ,A               ,2,No Deposit,       NULL,223,0,Transient-Party,60,0,0,Check-Out,5/29/2016,36,Resort,RTransient-Party2016May26-36,5/26/2016
1,100,2016,May,22,27,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,240,       NULL,0,Transient,58,0,2,Canceled,4/6/2016,3,Resort,RTransient2016May27-3,5/27/2016
1,7,2016,May,22,27,0,1,1,0,0,HB       ,PRT,Groups,Corporate,0,0,0,A               ,A               ,0,Non Refund,       NULL,20,0,Transient,58,0,0,Canceled,5/25/2016,6,Resort,RTransient2016May27-6,5/27/2016
0,225,2016,May,22,28,1,1,2,0,0,HB       ,DEU,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit,298,       NULL,0,Transient-Party,85,0,0,Check-Out,5/30/2016,23,Resort,RTransient-Party2016May28-23,5/28/2016
1,5,2016,May,23,29,1,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,F               ,0,No Deposit,240,       NULL,0,Transient,99,0,0,No-Show,5/29/2016,1,Resort,RTransient2016May29-1,5/29/2016
1,76,2016,May,23,31,0,1,2,0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,240,       NULL,0,Transient,77,0,0,Canceled,3/20/2016,1,Resort,RTransient2016May31-1,5/31/2016
1,102,2016,May,23,31,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,240,       NULL,0,Transient,80,0,0,Canceled,4/14/2016,4,Resort,RTransient2016May31-4,5/31/2016
1,215,2016,Jun,23,1,0,3,2,0,0,FB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,96,       NULL,0,Transient,110,0,0,Canceled,12/1/2015,11,Resort,RTransient2016June1-11,6/1/2016
0,208,2016,Jun,23,1,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,E               ,0,No Deposit,40,       NULL,0,Transient,64.9,0,0,Check-Out,6/8/2016,22,Resort,RTransient2016June1-22,6/1/2016
1,182,2016,Jun,23,3,1,2,2,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,248,       NULL,0,Transient,97.3,0,0,Canceled,1/20/2016,5,Resort,RTransient2016June3-5,6/3/2016
1,130,2016,Jun,23,4,2,5,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit,240,       NULL,0,Transient,138.71,0,0,Canceled,4/4/2016,7,Resort,RTransient2016June4-7,6/4/2016
1,286,2016,Jun,24,9,2,3,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,240,       NULL,0,Transient,110,0,2,Canceled,5/23/2016,4,Resort,RTransient2016June9-4,6/9/2016
1,151,2016,Jun,24,10,1,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit,240,       NULL,0,Transient,99,0,0,Canceled,5/2/2016,4,Resort,RTransient2016June10-4,6/10/2016
1,50,2016,Jun,25,13,1,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,240,       NULL,0,Transient,129,0,2,Canceled,4/28/2016,14,Resort,RTransient2016June13-14,6/13/2016
1,110,2016,Jun,25,14,2,5,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit,171,       NULL,0,Transient,89.1,0,0,Canceled,5/11/2016,6,Resort,RTransient2016June14-6,6/14/2016
1,37,2016,Jun,25,17,0,2,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,240,       NULL,0,Transient,161,0,0,Canceled,5/11/2016,2,Resort,RTransient2016June17-2,6/17/2016
1,163,2016,Jun,26,19,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit,240,       NULL,0,Transient,72,0,1,No-Show,6/19/2016,5,Resort,RTransient2016June19-5,6/19/2016
1,128,2016,Jun,26,19,3,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,240,       NULL,0,Transient,115.75,0,0,Canceled,2/12/2016,7,Resort,RTransient2016June19-7,6/19/2016
1,226,2016,Jun,26,25,2,5,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,G               ,G               ,0,No Deposit,250,       NULL,0,Transient,118.15,0,0,Canceled,2/1/2016,14,Resort,RTransient2016June25-14,6/25/2016
0,241,2016,Jun,26,25,4,10,3,1,0,BB       ,SWE,Online TA,TA/TO,0,0,0,H               ,H               ,0,No Deposit,240,       NULL,0,Transient,150.71,0,0,Check-Out,7/9/2016,18,Resort,RTransient2016June25-18,6/25/2016
1,2,2016,Jun,27,30,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit,       NULL,       NULL,0,Transient,159,0,0,Canceled,6/28/2016,1,Resort,RTransient2016June30-1,6/30/2016
1,120,2016,Jul,28,9,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,240,       NULL,0,Transient,160.71,0,1,Canceled,5/10/2016,11,Resort,RTransient2016July9-11,7/9/2016
1,127,2016,Jul,28,9,2,6,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,240,       NULL,0,Transient,159.5,0,1,Canceled,6/18/2016,12,Resort,RTransient2016July9-12,7/9/2016
1,90,2016,Jul,29,13,0,3,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,240,       NULL,0,Transient,175,0,0,Canceled,4/16/2016,2,Resort,RTransient2016July13-2,7/13/2016
1,155,2016,Jul,29,16,2,5,2,0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,314,       NULL,0,Transient,150.8,0,1,Canceled,4/15/2016,16,Resort,RTransient2016July16-16,7/16/2016
1,164,2016,Jul,29,16,4,10,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit,240,       NULL,0,Transient,165,0,2,Canceled,2/9/2016,30,Resort,RTransient2016July16-30,7/16/2016
1,99,2016,Jul,30,18,1,4,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,240,       NULL,0,Transient,180,0,0,Canceled,4/11/2016,10,Resort,RTransient2016July18-10,7/18/2016
1,119,2016,Jul,30,19,2,5,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit,240,       NULL,0,Transient,227,0,1,Canceled,6/13/2016,8,Resort,RTransient2016July19-8,7/19/2016
1,29,2016,Jul,30,20,1,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,314,       NULL,0,Transient,143.2,0,0,Canceled,7/5/2016,7,Resort,RTransient2016July20-7,7/20/2016
1,28,2016,Jul,30,20,1,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit,339,       NULL,0,Transient,167.2,0,0,Canceled,6/22/2016,8,Resort,RTransient2016July20-8,7/20/2016
1,140,2016,Jul,31,24,2,3,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit,240,       NULL,0,Transient,207,0,0,Canceled,3/20/2016,6,Resort,RTransient2016July24-6,7/24/2016
1,192,2016,Jul,31,30,2,5,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit,240,       NULL,0,Transient,205,0,0,Canceled,1/28/2016,9,Resort,RTransient2016July30-9,7/30/2016
1,180,2016,Aug,32,1,2,5,2,0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,196,       NULL,0,Transient-Party,165,0,1,Canceled,2/9/2016,1,Resort,RTransient-Party2016August1-1,8/1/2016
1,152,2016,Aug,32,1,2,5,2,2,0,HB       ,PRT,Direct,Direct,0,0,0,C               ,C               ,1,No Deposit,250,       NULL,0,Transient,212.14,0,0,Canceled,7/11/2016,21,Resort,RTransient2016August1-21,8/1/2016
1,274,2016,Aug,32,2,0,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,240,       NULL,0,Transient,126,0,1,Canceled,6/21/2016,11,Resort,RTransient2016August2-11,8/2/2016
